Electrode,Band,Hurst,DFA,Lyapunov,Sample Entropy,Correlation Dimension,Approximate Entropy,Permutation Entropy,Sample Entropy,SVD Entropy
Fp1,cA5,0.4832152807610418,0.8969631234568357,0.0176119196133351,0.6684264350322916,0.0830519528432914,0.7807997158739428,2.5245620480669526,0.6684264350322916,1.2299377103303326
Fp1,cD1,0.333938814135794,0.3031743796870433,0.0048756946216931,1.7789404766462986,4.431348012186639e-15,1.925572632680944,2.543278648306059,1.7789404766462986,1.437646621611221
Fp1,cD2,0.4357045477381378,0.4528272071417575,0.0038813157515088,2.0218195758660262,2.3342405775178553e-16,2.1301342390892675,2.5718279910112893,2.0218195758660262,1.5497829685509616
Fp1,cD3,0.4538617577135857,0.4906190619747775,0.000889731898452,2.056885157665424,9.899301686366725e-16,2.093328495322882,2.582100233146019,2.056885157665424,1.582534171319697
Fp1,cD4,0.443747344830963,0.4754168717512978,0.0004326097892989,2.105069730261234,1.5882547263736143e-16,2.006908469086489,2.584151136095583,2.105069730261234,1.583271335639636
Fp1,cD5,0.3867609937032303,0.409005823559369,0.004699152166193,1.9823610427405625,1.0246374405853848e-15,1.762552537624356,2.5791870045406937,1.9823610427405625,1.5538055347532689
Fp2,cA5,0.6869390013845446,0.951813245102103,0.0412925564512916,0.881173399351104,0.0103446222262208,0.9737724841084584,2.538388997574493,0.881173399351104,1.2646969021028285
Fp2,cD1,0.3030889285955049,0.2719855076847678,0.0107003058586926,1.487866964704817,0.0002805150365013,1.6892377283851774,2.537283799399941,1.4878669647048168,1.4071143110642024
Fp2,cD2,0.4759219103669794,0.4779994708829245,0.0015616272435042,1.821632577760248,2.1866276409257218e-15,1.97824101559186,2.572041925508181,1.821632577760248,1.561563024164942
Fp2,cD3,0.4927091803726678,0.4927436901356156,0.000134248444528,2.0122444751750286,2.7154749706856426e-15,2.0627951977033048,2.58342658778538,2.0122444751750286,1.5829875863474276
Fp2,cD4,0.4776909425716947,0.4934130542750501,0.0011649912053885,2.100239136741468,1.1222148613354962e-15,2.0100832871805974,2.583319039472112,2.100239136741468,1.5834031251941698
Fp2,cD5,0.3838754861902143,0.4072305634908953,0.0045124574141066,2.009688252373767,9.176663340878382e-16,1.7952470728612182,2.582015759333076,2.009688252373767,1.5572371338389386
F3,cA5,0.6714681936960599,0.840986238872645,0.0189998255682956,1.5280447656626923,-1.1033698155943868e-15,1.4548881450284616,2.5164493805834627,1.5280447656626923,1.3631858484115955
F3,cD1,0.3287178272993513,0.2905140744305666,0.0050944848494094,1.6754302656138036,-4.330230698541621e-15,1.8671301133890053,2.5370300098761134,1.6754302656138036,1.4263415381491538
