Electrode,Band,Hurst,DFA,Lyapunov,Sample Entropy,Correlation Dimension,Approximate Entropy,Permutation Entropy,Sample Entropy,SVD Entropy
Fp1,cA5,0.5717020776843625,0.6347465917364579,0.0215564139965468,1.636403507931269,4.779608715118858e-16,1.287875837096693,2.56723931015887,1.303517884076462,1.3657841526266092
Fp1,cD1,0.37022948940323,0.3223263292825706,0.0106249110243508,1.6691627940446654,1.8560610923025018e-15,1.955275622395596,2.552533879196353,1.836117029433677,1.4526150396842337
Fp1,cD2,0.4432608309292262,0.4253585150975485,0.0032187982039016,1.7539097092816016,-1.2784996981753024e-15,2.0531767882930154,2.5574481758362726,1.9725460100372552,1.5145207326101682
Fp1,cD3,0.503044266917326,0.5288230130413616,0.0005890817353219,1.6878943722315642,2.7825991211830165e-15,2.1058605529424232,2.574444851741305,2.1070838258648643,1.565020781069101
Fp1,cD4,0.5011316580764197,0.5257196672460794,0.0032460761792721,1.9575513642736024,-4.374171900791352e-17,1.9985315407474031,2.5814974805878146,2.0920318258024286,1.5587393017381126
Fp1,cD5,0.5000181488982093,0.4909943616868165,0.003537845611572,2.094691566313302,1.0114082973955265e-15,1.704723406974992,2.562865855841215,1.840833337912795,1.4563466934215823
Fp2,cA5,0.3925341399176036,0.7207498002218887,0.0276371887541093,1.4118224742500034,-1.3334339598452396e-15,1.285475248180172,2.570891071781479,1.29949330234249,1.3946387661637605
Fp2,cD1,0.3300694693495037,0.2794848797459771,0.005932651866566,1.4383560705832004,8.681795895934296e-05,1.96359316768408,2.5495802977188853,1.8300241820965808,1.452568681342044
Fp2,cD2,0.4136425032009345,0.4434624360695315,0.0008540818185513,1.6435540830390565,7.942066614876364e-05,2.0770247874745795,2.560991590364185,1.992139007774561,1.5239893890477796
Fp2,cD3,0.4941833333758534,0.5168191687876794,5.5220632841899737e-05,1.8310438552321624,3.965464032808692e-15,2.080446833901969,2.569276787155757,2.07190573196578,1.5573234949499906
Fp2,cD4,0.4513656003216127,0.4912471163913628,0.0020540324124423,2.0714228912007435,-4.876351146817862e-17,2.006063131739789,2.582013185702327,2.1036675278530383,1.5637487986767744
Fp2,cD5,0.4296452623217608,0.4461183662081383,0.0007163885867953,2.1208696005727816,9.731048699163936e-16,1.7318013347508048,2.5549898740204284,1.885714751766336,1.463123527995723
F3,cA5,0.3972224528409823,0.7061984799948454,0.0154182622720908,1.9410401163961413,-3.858701457906523e-16,1.5644811703920745,2.5837408477519013,1.862377036442008,1.5181394827622243
F3,cD1,0.360637527215376,0.3212491795214377,0.0017677885113336,1.7632709101697122,4.753949990044712e-15,1.9108658975790336,2.543666772916296,1.7578865117839682,1.4433134331179869
F3,cD2,0.4333562985099047,0.4135073885171378,0.0012150099783233,1.9362245183656168,4.4396332236215584e-16,2.097932853126937,2.5689200638949834,1.9938625964321928,1.5486015617788
F3,cD3,0.4364448365451392,0.43698939420016,0.0001751119440249,1.9325168769989616,-9.9951386570664e-16,2.08847555105727,2.5673012580817947,2.0838701973474163,1.546962919319152
F3,cD4,0.4407071715691104,0.4770514003823166,0.0033740997314451,2.1073010732367847,1.8747588646061497e-15,1.9872033464730672,2.582810781324296,2.06990907222838,1.5481174355182763
F3,cD5,0.4456882363422069,0.4751634947717645,0.0027666438709607,2.150238935681455,6.287543052287271e-16,1.6612129308886798,2.5629706782013923,1.7554218627544924,1.4325311273257664
F4,cA5,0.6321774232584888,0.6910881757731823,0.0150757069354291,1.9792861437350264,-1.5748334395362964e-16,1.6221136945037644,2.58459840781214,2.105267941239734,1.5637657420024969
F4,cD1,0.3771504916599887,0.348007049824457,0.0014896103830043,1.8040991768399752,1.978091738247436e-15,2.029606186350307,2.5507825567794127,1.9164352246378744,1.4707771493517314
F4,cD2,0.4623950499228483,0.4780147897212585,4.087505918577203e-05,1.9563486099158969,8.894157344639394e-16,2.1342762905075645,2.564849442954811,2.06086473211118,1.5340310319665889
F4,cD3,0.4790201784200936,0.4701499541032317,0.0008537697069567,2.009567157943368,-1.3493502051301738e-15,2.052520856488348,2.556860773544169,2.025166141569162,1.517426231265424
F4,cD4,0.5010389603476555,0.4738771545547427,0.0011478886459811,2.1169232573565595,-9.901086320279471e-17,1.997766683678801,2.580951929865204,2.079722227134913,1.5574727081262123
F4,cD5,0.3924106166559817,0.4175193841267178,0.0012016585378934,2.1028064439845684,1.5825395988670328e-15,1.6986195277722889,2.560667406468639,1.8274093296988485,1.457254334280842
C3,cA5,0.6880454976201711,0.7313233676640131,0.0057047497142444,1.945620041713563,-3.2140879172108303e-16,1.6001843617908378,2.580945443461921,2.0656439902788466,1.5570770339339122
C3,cD1,0.3524860673076361,0.3163618944223788,0.0054000074213201,1.843185807608416,1.5905699090425875e-16,2.0484334165993365,2.55329218996685,1.9296656215323973,1.4744582010346834
C3,cD2,0.4092283209132895,0.4087046613146244,0.0025362881747159,2.039135540971805,-3.317275041789124e-17,2.146271022112429,2.5668633866627584,2.079922402897579,1.5360557423451242
C3,cD3,0.4374148846846711,0.4300392990606629,0.0038403597745023,2.115346295547721,-1.1855238413887856e-15,2.003139357701561,2.5376934565037583,1.968961934717276,1.479981387582349
C3,cD4,0.4650476986080212,0.4549471131077247,0.0020491600036623,2.142302264914372,-1.7591862575338751e-16,2.02289762636844,2.582183438123416,2.1145583598783344,1.5732530975571364
C3,cD5,0.4614613161051091,0.4391382795526944,0.0048694523898039,2.1395689396524307,6.443461391839953e-16,1.630838829996584,2.552916369722841,1.725067073743529,1.4344638733742645
C4,cA5,0.4988729675978056,0.7464693107426403,0.019854006924472,1.95775657479538,-4.0428137732830677e-16,1.6008088715695203,2.5812724458486573,2.1063226910775708,1.578663362119826
C4,cD1,0.3762754314543526,0.3483692184048922,0.0015330054543233,1.8517973173237616,3.197340724202174e-15,2.064961993291337,2.555237464925018,1.9556850820506464,1.481095172885961
C4,cD2,0.4500288907042739,0.4505386882865621,0.0005842613451407,2.015761039518696,-9.886909063168344e-16,2.1321036214226847,2.567253389616733,2.0593341812598704,1.5313739232054049
C4,cD3,0.4801209813773412,0.480336408632814,0.0030720624056726,2.097233882775329,1.1016408038352821e-15,1.9803268001750127,2.545590397242887,1.944039677597428,1.4832285161459389
C4,cD4,0.4733362532612212,0.4922662159472357,0.0017422936179419,2.172442446277974,1.4876976183190504e-16,1.948492449153921,2.573055670863386,2.008498966915309,1.537547807144949
C4,cD5,0.4343095385028936,0.458249456472839,0.0007542350075456,2.1736998164530745,9.844995895546425e-16,1.6759947323952913,2.5572282242309434,1.756794762626025,1.4335033137856985
PO3,cA5,0.3559117727327776,0.5214460699886442,0.0458400472179873,1.9406102761198376,-3.304171949392556e-16,1.6077296532277725,2.5834022787403472,2.0815477557877786,1.5721289143882102
PO3,cD1,0.3435228758677519,0.3177012291564879,0.0112615245190481,1.7492071878631217,-1.7281142634827046e-15,2.0312019175879144,2.5504326097508043,1.919163984813148,1.4669530892256937
PO3,cD2,0.4143185409955123,0.4123091345853545,0.0035215551202944,1.9625770189986087,2.7524923142616588e-15,2.1545021654635423,2.5691106294057544,2.0814801923184776,1.5415417267771558
PO3,cD3,0.4624177007746456,0.4610333433407396,0.0042225751009852,2.0792812875352737,9.911126984059844e-16,2.0589530374610643,2.556917585187082,2.036863196547821,1.5180639827316698
PO3,cD4,0.4305999394330745,0.4280019504329616,0.003293080763383,2.11103132688256,-6.519997817089135e-17,1.9246661264384304,2.574333886346349,2.0003486701451605,1.5213084119368172
PO3,cD5,0.4733253264927385,0.4310052057228526,0.008258442778688,2.1049151747090344,1.0134858154432925e-15,1.6153735820045467,2.5625290184591085,1.718608063615106,1.4256578006106595
P4,cA5,0.3615737826593321,0.6899780030323843,0.0072934584184124,1.998805657754009,-4.296442420555968e-16,1.572726071488729,2.583019340144358,1.905804523598084,1.5695802943065773
P4,cD1,0.337999638874406,0.3031145962207119,0.005793698628743,1.818834092377109,4.613865512057195e-15,2.0169825062289872,2.5512067707844093,1.881183789937762,1.4698572212958636
P4,cD2,0.4247089370794061,0.4065824807380046,0.0013313235658588,2.003866737756715,-1.2685182135939124e-16,2.170595835985755,2.5743474950730385,2.099341070885364,1.5593400456776
P4,cD3,0.4271481143671116,0.4481096040709276,0.0022379354997112,2.1244602076439443,6.919144982338499e-16,2.07374306542544,2.564926604987863,2.062555589201701,1.5306998918374717
P4,cD4,0.4372272728910916,0.4199417399876838,-0.0005648757472182,2.1457895199581087,2.308954924043211e-16,1.8806623750643752,2.5788049192235047,1.929246615958596,1.5108969515245547
P4,cD5,0.5023322837858906,0.4791615402999917,0.0026468136609884,2.144138468093468,1.1110443441712324e-15,1.5473846984083606,2.560521652560542,1.6007723469431043,1.4067914365705942
