Electrode,Band,Hurst,DFA,Lyapunov,Sample Entropy,Correlation Dimension
Fp1,cA5,0.5717020776843625,0.7639394905703001,0.0429507099852269,1.636403507931269,4.779608715118858e-16
Fp1,cD1,0.37022948940323,0.3223263292825706,0.0021670023600256,1.6691627940446654,1.8560610923025018e-15
Fp1,cD2,0.4432608309292262,0.4253585150975485,0.0005166313864967,1.7539097092816016,-1.2784996981753024e-15
Fp1,cD3,0.5053877689084394,0.5288230130413616,0.0005890817353219,1.6878943722315642,2.7825991211830165e-15
Fp1,cD4,0.5011316580764197,0.5257196672460794,0.0002424124515417,1.9575513642736024,-4.374171900791352e-17
Fp1,cD5,0.4969182726759684,0.4909943616868165,0.003537845611572,2.094691566313302,1.0114082973955265e-15
Fp2,cA5,0.3959609211096805,0.6769273030649211,0.0325387870072087,1.4118224742500034,-1.3334339598452396e-15
Fp2,cD1,0.3300694693495037,0.2794848797459771,0.0102880717991118,1.4383560705832004,4.763036917250431e-05
Fp2,cD2,0.43729398276833,0.4434624360695315,0.0008540818185513,1.6435540830390565,0.0001226205654057
Fp2,cD3,0.4941833333758534,0.5168191687876794,0.0025302713567558,1.8310438552321624,3.9654640328086915e-15
Fp2,cD4,0.4555435788197946,0.4912471163913628,0.0020540324124423,2.0714228912007435,-4.876351146817862e-17
Fp2,cD5,0.4456792216391013,0.4461183662081383,0.0031342593106355,2.1208696005727816,9.731048699163936e-16
F3,cA5,0.3800660271118039,0.6534475888664066,0.0116949548254485,1.9410401163961413,6.443935654239821e-16
F3,cD1,0.360637527215376,0.3212491795214377,0.0109692660375497,1.7632709101697122,4.753949990044712e-15
F3,cD2,0.4333562985099047,0.4135073885171378,0.0038150267167526,1.9362245183656168,4.4396332236215584e-16
F3,cD3,0.4364448365451392,0.43698939420016,0.0001751119440249,1.9325168769989616,-9.995138657066401e-16
F3,cD4,0.4433622547773625,0.4770514003823166,0.0033740997314451,2.1073010732367847,1.8747588646061497e-15
F3,cD5,0.4456882363422069,0.4751634947717645,0.0027666438709607,2.150238935681455,6.287543052287271e-16
F4,cA5,0.6047760467826883,0.6910881757731823,0.0093931318163042,1.9792861437350264,-1.5748334395362964e-16
F4,cD1,0.3771504916599887,0.348007049824457,0.0014896103830043,1.8040991768399752,1.9780917382474357e-15
F4,cD2,0.4623950499228483,0.4780147897212585,0.0030854501765521,1.9563486099158969,8.894157344639394e-16
F4,cD3,0.4721729018872937,0.4701499541032317,0.0008537697069567,2.009567157943368,-1.3493502051301738e-15
F4,cD4,0.4532068519381877,0.4738771545547427,0.0011478886459811,2.1169232573565595,-9.901086320279471e-17
F4,cD5,0.3924106166559817,0.4175193841267178,0.0035575173117894,2.1028064439845684,9.473158838275584e-16
C3,cA5,0.6880454976201711,0.7313233676640131,0.0089129501289425,1.945620041713563,-3.2140879172108303e-16
C3,cD1,0.3524860673076361,0.3163618944223788,0.002058532021262,1.843185807608416,1.5905699090425875e-16
C3,cD2,0.4092283209132895,0.4087046613146244,-0.0001766551624648,2.039135540971805,-3.317275041789124e-17
C3,cD3,0.4374148846846711,0.4300392990606629,0.0038403597745023,2.115346295547721,-1.1855238413887856e-15
C3,cD4,0.4416643859624632,0.4549471131077247,-0.000561321142948,2.142302264914372,-1.7591862575338751e-16
C3,cD5,0.4511050849939753,0.4391382795526944,0.0048694523898039,2.1395689396524307,6.443461391839953e-16
C4,cA5,0.4988729675978056,0.7063591635117714,0.019854006924472,1.95775657479538,-4.0428137732830677e-16
C4,cD1,0.3762754314543526,0.3483692184048922,0.0047633864662863,1.8517973173237616,3.197340724202174e-15
C4,cD2,0.4555181656488564,0.4505386882865621,0.0005842613451407,2.015761039518696,-9.886909063168344e-16
C4,cD3,0.4388296017667909,0.480336408632814,0.0030720624056726,2.097233882775329,1.1016408038352821e-15
C4,cD4,0.4733362532612212,0.4922662159472357,-0.0006317023074991,2.172442446277974,1.4876976183190504e-16
C4,cD5,0.4343095385028936,0.458249456472839,0.0007542350075456,2.1736998164530745,9.844995895546425e-16
PO3,cA5,0.3407724527322538,0.5214460699886442,0.0430223310694976,1.9406102761198376,-3.304171949392556e-16
PO3,cD1,0.3435228758677519,0.3177012291564879,0.0097787363545883,1.7492071878631217,-1.7281142634827044e-15
PO3,cD2,0.4143185409955123,0.4123091345853545,0.0035215551202944,1.9625770189986087,2.7524923142616588e-15
PO3,cD3,0.4404617111517617,0.4610333433407396,0.0019112673672763,2.0792812875352737,9.911126984059844e-16
PO3,cD4,0.4339355783769797,0.4280019504329616,0.003293080763383,2.11103132688256,-6.519997817089135e-17
PO3,cD5,0.4283116631560791,0.4310052057228526,0.0024586533055164,2.1049151747090344,8.137173584728759e-16
P4,cA5,0.5670194050013547,0.6899780030323843,0.0072934584184124,1.998805657754009,-4.2964424205559683e-16
P4,cD1,0.337999638874406,0.3031145962207119,0.004803250052712,1.818834092377109,4.613865512057195e-15
P4,cD2,0.4247089370794061,0.4065824807380046,0.0013313235658588,2.003866737756715,-1.2685182135939124e-16
P4,cD3,0.4271481143671116,0.4481096040709276,-0.0002738201256955,2.1244602076439443,6.919144982338499e-16
P4,cD4,0.4374919488430376,0.4199417399876838,-0.0005648757472182,2.1457895199581087,-1.0259835904090311e-16
P4,cD5,0.4750799251373792,0.4791615402999917,-5.285667650641013e-05,2.144138468093468,6.077914695030856e-16
