Electrode,Band,Hurst,DFA,Lyapunov,Sample Entropy,Correlation Dimension
Fp1,cA5,0.4256590805728368,0.7545028543359401,0.0293998466743213,2.124407369662533,-5.813979774652913e-16
Fp1,cD1,0.3285442065271623,0.3025486333140967,0.0047675392844462,1.84685955242467,-2.5172951880243438e-17
Fp1,cD2,0.4483642990488317,0.4380813146843819,0.0013475707083035,2.030559703156688,-7.354073253580399e-16
Fp1,cD3,0.5010596164482544,0.4666250301182038,0.0006377538045247,2.0456962064873387,-1.616690293738475e-15
Fp1,cD4,0.446729424836675,0.4287641498358901,0.0052476362748579,2.0577712756515294,4.606969369355365e-17
Fp1,cD5,0.2884282778879437,0.2259108514559537,0.050171359750805,1.6368016980860949,2.1002275153244566e-17
Fp2,cA5,0.6406541675606015,0.7259667054250954,0.0203073124309165,1.998005260938715,-5.506886965190273e-16
Fp2,cD1,0.3390731584552351,0.3018185142276104,0.0015266245061702,1.8549567384316352,1.5833573335533364e-15
Fp2,cD2,0.4350261643681458,0.4492334829431431,9.758111202323165e-05,2.0761549009964457,-7.197788382140717e-16
Fp2,cD3,0.4946807527659833,0.4791579462458757,0.0023667075417255,2.115439854468661,9.23858839849337e-16
Fp2,cD4,0.3851849905922446,0.3797398553642804,0.009364034746077,2.0321923439641028,-3.3645215971220686e-17
Fp2,cD5,0.2782358784797049,0.2019363988546438,0.0495132867027733,1.5400460904884348,-1.116813229435595e-16
F4,cA5,0.3818849983355665,0.6193997157173072,0.0085012295863012,2.153728837782752,-4.409930142592115e-16
F4,cD1,0.3487677666716989,0.3145093111679972,0.0052869623357602,1.8721713203196424,3.9762643498585924e-15
F4,cD2,0.4327804024487449,0.4638722414866262,-0.0005136258674391,2.0984129824168303,-1.6672926728328029e-15
F4,cD3,0.4540192344526694,0.4592214245957219,0.0039754954251376,2.102338449865908,1.0311357380601108e-15
F4,cD4,0.3949480850009832,0.3889537826611457,0.0088878178096321,2.027398965635739,-5.3061125364122516e-17
F4,cD5,0.272993966994096,0.2235613975861068,0.0738724197660174,1.5740983341129156,5.466925879195627e-16
C3,cA5,0.3868999977842779,0.651837954671872,0.002967409654097,2.03879423490568,-2.146864214376032e-16
C3,cD1,0.3657829836590623,0.3353955623433911,0.0047535202719949,1.8922955185975596,1.3451836872744006e-15
C3,cD2,0.4581059261921394,0.4308037989320224,0.000607097510135,2.1068763199305285,-8.807300223667236e-16
C3,cD3,0.4685959345662999,0.4362337290972516,0.0039733886718749,2.1031114330544973,7.611638892567217e-16
C3,cD4,0.4487883407059222,0.4471105748359891,0.0003735108809035,2.1242314357029493,-3.441556187105489e-17
C3,cD5,0.3236853151757811,0.3173060141074807,0.0228817803519113,1.9248122432104493,7.112827403695156e-16
C4,cA5,0.4634564384588676,0.6355853088234688,0.0091021077616235,2.090442752741809,-2.7927903775151277e-16
C4,cD1,0.3671464462485099,0.3242523128777127,0.0011874747998783,1.8331592153487417,-4.788195407123146e-16
C4,cD2,0.4454938439576037,0.4450045392111512,0.0030863935297186,2.062592792209844,1.9633660586948877e-15
C4,cD3,0.4524869197183388,0.4637748673334655,0.0033074812455608,2.085653610927253,-7.529293103966511e-16
C4,cD4,0.4182186549988086,0.4128924273834374,0.0094560376414056,2.08229157863062,-2.7973513274258447e-17
C4,cD5,0.2849433186789971,0.2876609939067427,0.0096956399770887,1.8672340008628776,7.376688747566275e-16
PO3,cA5,0.4903103992884675,0.6122385777784384,0.0249699183872766,2.1147504709313787,-2.7309881223893315e-16
PO3,cD1,0.3590536955698434,0.3141073053546768,0.0051033973693847,1.8417712985940284,1.5363189266566218e-15
PO3,cD2,0.4437573257458376,0.4480176107898876,0.0023283091458402,2.0911011750282547,1.1388068572111513e-15
PO3,cD3,0.4736757839750819,0.48091266924156,0.0004608327692204,2.1197782266579286,2.8291070402489957e-15
PO3,cD4,0.3527918597880715,0.3376733334694458,0.0343494335179902,1.8053296400432215,-1.2693060979830899e-16
PO3,cD5,0.2460377113825312,0.1807610291957448,0.0538076816820628,1.3505796793437748,-1.3386013204868416e-15
P4,cA5,0.4871511748451829,0.5190362375789643,0.0035249189897015,2.1209925831437477,-2.9955234215339673e-16
P4,cD1,0.3490909321133274,0.3170151279302042,0.0012381120161573,1.862177400137197,-4.577935398651997e-15
P4,cD2,0.4496500355574336,0.4652917835377527,0.0004773226651277,2.0749394312582585,-1.5777747690117288e-15
P4,cD3,0.4454201662763819,0.4555961434654933,-7.394732851019924e-05,2.1175607365519844,-1.0818793674942593e-15
P4,cD4,0.3376355344502447,0.3002836555816467,0.0183821510482626,1.8374340550303372,-1.4997117810643628e-15
P4,cD5,0.2573859882067899,0.1924805847412645,0.0749096678506483,1.4510236243314063,4.726070602834288e-16
