Electrode,Band,Hurst,DFA,Lyapunov,Sample Entropy,Correlation Dimension
Fp1,cA5,0.3940214747998388,0.6822713043483333,0.0311354417067307,1.3899271721572215,3.92129514657672e-15
Fp1,cD1,0.3426709662798558,0.3167394615509588,0.0046924764459779,1.4656575247674457,8.794563594768816e-05
Fp1,cD2,0.4490943363337355,0.4555482837814756,0.0038452668623489,1.7014201276534382,2.569229951420449e-15
Fp1,cD3,0.5074097652074899,0.4829770125318939,0.0038754809986458,2.0231581347931584,9.741346732296964e-16
Fp1,cD4,0.3613253515229014,0.3309419261276057,-0.000418570547393,2.037706395020498,1.2450534954889674e-16
Fp1,cD5,0.3621593185810695,0.3883236587039718,0.0354054621287754,1.7053760094577086,1.329636744428471e-15
Fp2,cA5,0.4611631172190381,0.6854059115356254,0.0314025533465655,1.6713114022747582,-1.4897771288599465e-15
Fp2,cD1,0.3419437068292339,0.3086380217742292,0.002418587424538,1.5734688430356445,-4.390651924518607e-15
Fp2,cD2,0.4207443707791546,0.4226467650312747,0.0007116086555246,1.8689515988663303,-9.890817733756409e-16
Fp2,cD3,0.41393259564347,0.4032049710983278,0.0012446779193302,2.039074918882053,2.972518396586497e-15
Fp2,cD4,0.4151770656005198,0.399488453546678,0.0037296988747335,2.0927333714575083,5.439761522685128e-17
Fp2,cD5,0.3575776530317307,0.4027386669152889,0.0264932359967914,1.8469838092957969,1.505809121891792e-15
F3,cA5,0.3462723466293522,0.532911654467115,0.0161784878977528,1.99717878425341,-3.9450039686164e-16
F3,cD1,0.3571750482301591,0.3328410286311215,0.0047128243879839,1.805163265482939,6.062391212187685e-18
F3,cD2,0.4386482038419889,0.4257291173351697,0.0002156806714608,2.0213859855696086,-1.1488149786624318e-16
F3,cD3,0.4204575561772573,0.3978089334849307,0.0090056866198992,2.048019554891705,1.092051996697936e-15
F3,cD4,0.350034638984087,0.3223766031654477,0.0025258786750563,1.9923999899482727,-8.965616666064503e-17
F3,cD5,0.4406548065230264,0.4148109675536005,0.038838810079238,1.746256538599526,9.539234532053165e-16
F4,cA5,0.3914018870721301,0.6268824397089672,0.0038445646112614,2.0463430292417994,5.603987269210573e-16
F4,cD1,0.3754643893022948,0.3367769962865025,0.0049959009343928,1.8810832652684213,3.561738375219859e-15
F4,cD2,0.4412592348559437,0.4244886203088291,0.0009108687892105,2.090135993604668,-1.7427465809193353e-15
F4,cD3,0.3870206636303971,0.3868360353121224,-3.5384207060934146e-05,2.0811553381575707,9.01687844488073e-16
F4,cD4,0.3920434559679761,0.3676492419062191,0.0041031837463378,2.0233544291003187,-2.7088802855592417e-17
F4,cD5,0.3990749753440838,0.4470433009571858,0.0138186174672801,1.9237029083315595,9.978232401053233e-16
C3,cA5,0.4113893602470625,0.5355592990986942,0.0078575527751364,2.0499060220543277,-5.316207432607821e-16
C3,cD1,0.3648065233648128,0.3278784983005696,0.0043451049111104,1.8735281559945105,1.8637940659750178e-15
C3,cD2,0.4381015275273954,0.4255025939211949,0.0006020806052464,2.0369306464613803,8.140696371995978e-16
C3,cD3,0.3822811329289183,0.3663694819305855,0.0095049184519097,1.9385159715370568,1.0264959481288201e-15
C3,cD4,0.3160764954124418,0.2798459724754569,0.0050979614257811,1.850349785838196,3.6435399317826154e-16
C3,cD5,0.4493916043501845,0.4605737372422434,0.0156192936740079,1.9716035237473468,9.653444605890436e-16
C4,cA5,0.3434551534675821,0.5945882415164583,0.0065404631874778,2.062474512912966,-3.141847339246711e-16
C4,cD1,0.3741763154987124,0.3430487270604506,0.0043554392727932,1.8610426768419972,1.311378092545587e-15
C4,cD2,0.4565854641636117,0.4358775116236031,0.0005698290738191,2.0662854685841414,9.005069483091927e-16
C4,cD3,0.3558221153011178,0.3358400626374077,0.0021042910489168,1.960369280368839,3.753165873203797e-18
C4,cD4,0.2956702360713553,0.2743617885744498,0.0048388047651807,1.9935327499170077,1.7333961803881377e-17
C4,cD5,0.5218380689143192,0.4895465318479422,0.0047638286243783,1.999773484174102,4.104987959853906e-16
PO3,cA5,0.4006577054316848,0.533073244358993,0.0386231039084639,1.7800722485458274,-3.861992903489317e-16
PO3,cD1,0.3574624957562321,0.3272892654577896,0.0045370535417037,1.776022994147012,4.205088542679322e-15
PO3,cD2,0.4776552153284315,0.4449301300025904,0.0031305833296342,2.04075672165012,6.248663515393644e-16
PO3,cD3,0.4341742375945724,0.4117918477426756,0.001137409788189,2.0758084508471417,-9.190255174337961e-16
PO3,cD4,0.3485852480726312,0.3112711114087494,0.0097782628519554,1.9796562029511895,-1.1550268216554005e-15
PO3,cD5,0.39244662820905,0.3318455735385129,0.0914608172007967,1.6661726911381567,1.7722718084967458e-15
P4,cA5,0.3820153062609704,0.4858875009758185,0.0243233858884035,1.90413345606574,-2.277667113504809e-16
P4,cD1,0.3585971692875555,0.3447770025836247,0.0015049443100439,1.8833695812306688,1.7494920474313718e-15
P4,cD2,0.4197138290486921,0.4179123924090913,0.0001895557750354,2.046186075287935,5.433666391510166e-16
P4,cD3,0.4027071508186398,0.3807760242461255,0.004083659432151,2.031663802444066,9.725148899799848e-16
P4,cD4,0.35957269711057,0.3085476454282808,0.0022047794226445,1.9716308483019716,-8.885531024834523e-16
P4,cD5,0.4001468371261256,0.3754332608219795,0.0913151961106522,1.6942629236112048,8.439661858435925e-16
