Electrode,Band,Hurst,DFA,Lyapunov,Sample Entropy,Correlation Dimension
Fp1,cA5,0.5718937627636784,0.9024828773850488,0.0091862647168429,1.1698634299589363,-8.946788829810048e-16
Fp1,cD1,0.3426621029816502,0.2859876017119536,0.0047770326787774,1.6714807753952887,4.421612371968191e-15
Fp1,cD2,0.4356573907775887,0.4435494649553783,-0.0005519577951147,1.91556584539086,2.490058341648368e-15
Fp1,cD3,0.4733770103561479,0.4818562703185751,0.0027790329673073,2.022741412868707,8.294831519296519e-16
Fp1,cD4,0.4598598706547674,0.4111673616475846,0.0049408219077369,2.0238953866903007,-1.0098265831142041e-16
Fp1,cD5,0.3965251088254428,0.3802618464376966,0.0170417460766471,1.9378106966576596,8.390600764606185e-16
Fp2,cA5,0.6054513236862602,0.883297547201649,0.041312132676191,1.194524099973603,-1.3882638893668209e-15
Fp2,cD1,0.3486603746788909,0.3267045324376771,0.0046984759244053,1.757010752218375,1.5211424426837494e-15
Fp2,cD2,0.4523965059225026,0.4614042513852485,0.0002250671386717,2.03300798591102,-9.153787059916036e-16
Fp2,cD3,0.4804834947723279,0.4782159153187419,1.1097301135505869e-06,2.0333321671395743,-9.152083717869477e-16
Fp2,cD4,0.4686935051002924,0.3712274739000408,-0.0009596622351444,2.038953847708128,2.8032401203266963e-17
Fp2,cD5,0.393938797183383,0.3912851282098828,0.0155671612247012,1.978612793802699,9.987797329687493e-16
F3,cA5,0.5669405131384988,0.6935064868738801,0.0100719145127947,1.94604453056462,-4.994834316040437e-16
F3,cD1,0.37150578503528,0.3279724971390736,0.0047015970403495,1.6335120759015649,-4.4566000801084114e-15
F3,cD2,0.4627417347078091,0.4685564604207099,0.000239383813106,1.7711046129445678,-3.537161249725075e-17
F3,cD3,0.4419839299496237,0.4441964343830077,0.0031553008339621,1.922229138786527,1.2274731032654657e-15
F3,cD4,0.3553674593229372,0.3318722770404685,0.0015140591245705,1.9877251422207676,1.527182127933439e-17
F3,cD5,0.3744034139880045,0.3735534263122772,0.015117634783735,1.8773219089447537,4.0057987589032313e-16
F4,cA5,0.5760185526791416,0.6797249105907889,0.0012417244188706,1.938289745015623,-4.205769160883111e-16
F4,cD1,0.3347264607698606,0.3131326156307447,0.0030863935297184,1.7247423235969697,-8.830167560689094e-17
F4,cD2,0.4467492504867414,0.4560904507504719,-0.000233910300515,1.9832416307480771,1.4209019534917328e-15
F4,cD3,0.4497860083137238,0.4344013459852355,0.0020011641762473,2.073333733915307,8.11695159997172e-16
F4,cD4,0.3907723710203482,0.3470260225963676,0.0016325748328001,2.009516898671712,9.099864587346704e-17
F4,cD5,0.4024648281107374,0.3857625910576924,0.0117017805993146,1.914494305843205,7.399104391173348e-16
C3,cA5,0.4518746397904875,0.7764038941435568,0.014046540664414,1.752546370742146,-3.7836521130316676e-16
C3,cD1,0.3634119876126719,0.3102786383113737,0.0007428544940367,1.4908554752933822,2.604027052480616e-15
C3,cD2,0.447785130439864,0.4479331923781691,3.299135150308706e-05,1.61560544626601,5.986856842619069e-15
C3,cD3,0.4514397306433549,0.4657408834752525,0.0031915664672848,1.8514287625475736,9.049767014032234e-16
C3,cD4,0.3986862174519017,0.3878211418879226,0.0002200675733161,2.0045273599106537,-3.2407323260189023e-16
C3,cD5,0.4030611783238138,0.415934075294075,0.0010533014933261,2.075936776187548,9.90140833772481e-16
PO3,cA5,0.4673330066543289,0.6861319185780477,0.0129797065651027,1.948653635001064,-5.957575524680421e-16
PO3,cD1,0.3726873508718267,0.340985533355272,0.0042985656044696,1.8857088810978249,1.316197451741811e-16
PO3,cD2,0.4408567659073028,0.4628167291023711,0.0002008611505682,2.117073210396918,-1.7861313993032232e-16
PO3,cD3,0.4274010673309846,0.4092533249304162,0.0009096145629879,2.084144722590997,1.0555907082719705e-15
PO3,cD4,0.3164025945176629,0.2818460866789575,0.0050727150656962,1.892901778473071,-1.3572457374257586e-17
PO3,cD5,0.3854924448603384,0.3224920908295151,0.0479368720735822,1.688372553570172,-1.400353626966644e-15
