Electrode,Band,Hurst,DFA,Lyapunov,Sample Entropy,Correlation Dimension,Approximate Entropy,Permutation Entropy,Sample Entropy,SVD Entropy
Fp1,cA5,0.5718937627636784,0.9024828773850488,0.0091862647168429,1.1698634299589363,-8.946788829810048e-16,1.2179133222911198,2.551536668768935,1.1698634299589363,1.3409856245260643
Fp1,cD1,0.3426621029816502,0.2859876017119536,0.0047770326787774,1.6714807753952887,4.421612371968191e-15,1.845554768520655,2.542296354436055,1.6714807753952887,1.4236705580001614
Fp1,cD2,0.4356573907775887,0.4435494649553783,-0.0005519577951147,1.91556584539086,2.490058341648368e-15,2.05535322106234,2.5762640446248035,1.91556584539086,1.5557949787374643
Fp1,cD3,0.4733770103561479,0.4818562703185751,0.0027790329673073,2.022741412868707,8.294831519296519e-16,2.0433950015463216,2.5808913766500186,2.022741412868707,1.5783893763180086
Fp1,cD4,0.4598598706547674,0.4111673616475846,0.0049408219077369,2.0238953866903007,-1.009826583114204e-16,1.9580959861615737,2.581547663635896,2.0238953866903007,1.5489820711179652
Fp1,cD5,0.3965251088254428,0.3802618464376966,0.0170417460766471,1.93781069665766,8.390600764606185e-16,1.78415709075564,2.5792921980139414,1.93781069665766,1.51740643118786
Fp2,cA5,0.6054513236862602,0.883297547201649,0.041312132676191,1.194524099973603,-1.3882638893668209e-15,1.2514655373205017,2.5547746188588047,1.194524099973603,1.333286505181134
Fp2,cD1,0.3486603746788909,0.3267045324376771,0.0046984759244053,1.757010752218375,1.5211424426837494e-15,1.936823352895579,2.5431186328841453,1.757010752218375,1.4484161878229591
Fp2,cD2,0.4523965059225026,0.4614042513852485,0.0002250671386717,2.03300798591102,-9.153787059916036e-16,2.129859593661374,2.5766638342147745,2.03300798591102,1.5630480176591697
Fp2,cD3,0.4804834947723279,0.4782159153187419,1.1097301135505869e-06,2.0333321671395743,-9.152083717869477e-16,2.0668402267723227,2.58081402560686,2.0333321671395743,1.5764368302205016
Fp2,cD4,0.4686935051002924,0.3712274739000408,-0.0009596622351444,2.038953847708128,2.8032401203266963e-17,1.9627837558021013,2.5805240400580427,2.038953847708128,1.537302691870814
Fp2,cD5,0.393938797183383,0.3912851282098828,0.0155671612247012,1.978612793802699,9.987797329687493e-16,1.790831763665298,2.5751256911454146,1.978612793802699,1.523001198394261
F3,cA5,0.5669405131384988,0.6935064868738801,0.0100719145127947,1.94604453056462,-4.994834316040437e-16,1.570392311556379,2.5759318796820194,1.94604453056462,1.5459907789565532
F3,cD1,0.37150578503528,0.3279724971390736,0.0047015970403495,1.6335120759015649,-4.4566000801084114e-15,1.7810623570667978,2.547507018881366,1.633512075901565,1.4304553486517335
