Electrode,Band,Hurst,DFA,Lyapunov,Sample Entropy,Correlation Dimension
Fp1,cA5,0.5758525840451593,0.9145784695000267,0.0319600058536901,1.566755629748271,-9.53494510965153e-16
Fp1,cD1,0.368469673125164,0.3324049310112988,0.0048503095453431,1.9138707139125533,2.8527462838064803e-16
Fp1,cD2,0.4533536247142224,0.4254411397703047,0.0044208093123001,2.019045058946176,1.2072996830246367e-16
Fp1,cD3,0.4373479527566648,0.4596072532441412,0.0031665281815963,2.023300361921398,-9.838714072266105e-16
Fp1,cD4,0.4461449369979748,0.4886052208959929,0.0033422036604449,2.1237936699086224,2.2219729311409527e-16
Fp1,cD5,0.2883099248174088,0.2895488019967357,-0.0001901279796252,1.9957359528247056,6.962963602245249e-16
Fp2,cA5,0.4756214965201232,0.9239643962739206,0.0232989627277475,1.5636008060189108,-2.744745753451213e-16
Fp2,cD1,0.3521070019014595,0.3193210743867874,0.0003803773359815,1.5996359331893877,1.6279096064560045e-05
Fp2,cD2,0.4675222673054731,0.4705918816192027,-0.0002818945682412,1.965734520947164,1.6207620084180086e-15
Fp2,cD3,0.4804998562450575,0.5059538233758442,0.0025265606966884,2.0949244196572177,8.694237739017273e-16
Fp2,cD4,0.5001808308863671,0.4713249438432942,0.0032740679654206,2.108950699763601,2.431578365342881e-17
Fp2,cD5,0.3082055652480747,0.2818912602341639,0.0089715710886711,1.9420322212110763,9.7079439710924e-16
F3,cA5,0.3746027684715309,0.7655798570862898,0.0450866796532456,1.909165786100552,-5.727759255165427e-16
F3,cD1,0.3858156726304468,0.3463447042157914,0.004464210163463,1.9098526081542508,-2.282205576052408e-15
F3,cD2,0.4835229775673839,0.4672222074981201,0.0001321503610321,2.131878691651444,8.710042542830014e-16
F3,cD3,0.4720822134044908,0.4534398392330912,0.0030303868380449,2.134248374013209,9.968415457524908e-16
F3,cD4,0.4149948370264047,0.4182492084766732,0.0047708251259542,2.071932928565184,8.121344642480965e-18
F3,cD5,0.3316515411693167,0.3229477033689121,-3.783486106176228e-05,1.9919587649965704,1.0003194484267768e-15
F4,cA5,0.5982232489502518,0.7889334084246727,0.0149072166502942,1.845593263793256,-7.546478414760561e-16
F4,cD1,0.3318906750606203,0.3206426424437134,0.0036778450012208,1.3379377933152568,0.0011368960454172
F4,cD2,0.4755827041932517,0.4960643788694305,0.0031073483553797,1.6750201214749962,3.658067508924767e-15
F4,cD3,0.4882978249288131,0.5312405378703087,0.0004607171723333,1.9934099987989464,-1.8138361152836923e-15
F4,cD4,0.4424231793282225,0.442528488260415,0.0038215203718705,2.0342498693682924,-1.8558746372331292e-16
F4,cD5,0.2961140915128807,0.3088141645704443,0.0107939726822862,2.01231752139366,2.3601470515103413e-16
C3,cA5,0.4310850927139956,0.7456024471372755,0.0125852102761746,2.0656608918110835,-4.441271457951368e-16
C3,cD1,0.3537851872264012,0.3377217335617755,0.0047651984474872,1.8923249773652149,2.4861346227728423e-16
C3,cD2,0.4482444197551011,0.4484862736061238,0.0030994328585535,2.1079682450986312,-9.93572880140499e-16
C3,cD3,0.4526900725138491,0.4642804699592345,8.102763782832168e-05,2.145043660406293,9.328263095602437e-16
C3,cD4,0.4256280111896648,0.4304336145887654,0.0022319533608174,2.1230444759268403,6.542441064304524e-17
C3,cD5,0.4475448031209,0.4411838630356905,0.0001081813465464,2.094890113534522,1.0200701832307305e-15
C4,cA5,0.6160426592976747,0.8125537217808168,0.0432493620973095,1.8610975416410624,-4.965891891984947e-16
C4,cD1,0.3325745972427193,0.299467453903936,0.0012333783236419,1.3924937430772624,0.0001754528839725
C4,cD2,0.4649573500977814,0.4611720774743742,0.0028489199551668,1.7373215187321025,-1.8581422901368722e-16
C4,cD3,0.518082339791616,0.534377937218112,-0.0005732276222925,2.0075651200643825,2.640383809452175e-15
C4,cD4,0.4403437673998991,0.4417696237479373,0.0041151220148259,2.108993284707518,3.5294477471794103e-17
C4,cD5,0.3354290996359176,0.3261975814733536,0.0099667202342643,1.990578557230894,6.556612783610466e-16
PO3,cA5,0.5183035646006535,0.7689130239779066,0.0143553882534217,1.8744642815351595,-5.120161289411121e-16
PO3,cD1,0.3348312145929861,0.2910437087727516,0.0106440691826978,1.7519581863783962,4.797082017191659e-05
PO3,cD2,0.4432770533946299,0.4342793008905503,0.0024185354059392,2.044289209405322,4.589027734642601e-16
PO3,cD3,0.4715541539742475,0.4862841132920548,-0.00068504449093,2.1320067402174194,-1.9623131164797278e-16
PO3,cD4,0.4253620165282356,0.4057760715560164,0.0183081460165813,2.007930331966861,-9.560116703603475e-16
PO3,cD5,0.2337521555165689,0.2135042731714236,0.0121014301593491,1.7881956326113129,1.6016626988537965e-15
P4,cA5,0.55832614639185,0.7682027207991097,0.0016658002679993,1.9925179109281423,-4.229037442888398e-16
P4,cD1,0.35418643667234,0.3134403246357566,0.0042065013538707,1.7921883818317064,-1.7772730082253355e-16
P4,cD2,0.4691674282725578,0.4749292950212134,-4.953326601339853e-06,2.062388574397025,6.900195570038102e-16
P4,cD3,0.4828764969996853,0.477437484000317,0.0034456686540081,2.131014174264454,2.7571737487727367e-15
P4,cD4,0.4170785056410387,0.3981788044785233,0.0154893588083783,1.9946496399029716,1.880910035367752e-15
P4,cD5,0.285462834207382,0.2842830860202848,0.009677423463835,1.8156342254094893,-3.0010468780193033e-16
