Electrode,Band,Hurst,DFA,Lyapunov,Sample Entropy,Correlation Dimension
Fp1,cA5,0.4153546139100914,0.6924470035287247,0.0427471799061709,1.111606716918656,-4.0766139667886837e-16
Fp1,cD1,0.3475179667681745,0.3338942195191967,0.0010763919714718,1.6042634232131876,0.0001034635958049
Fp1,cD2,0.460514581357099,0.4516620899233188,0.0019777558066629,1.8452065441540169,1.3829266819650529e-15
Fp1,cD3,0.4450150742893465,0.4363589557064711,0.0033887516368519,1.989236886480447,-7.287911945862761e-16
Fp1,cD4,0.4477190644788481,0.4136009096371839,0.0026546391573819,2.08892028563438,-2.005411594066291e-16
Fp1,cD5,0.4077548230625175,0.4579002680122576,-0.0014319968946053,2.07688414196166,9.00994725956667e-16
Fp2,cA5,0.4271452777178435,0.8277985845856716,0.0457348597677131,1.0227669897545446,2.2119109403504774e-15
Fp2,cD1,0.3424477942540697,0.3022845388891433,0.0051215691999955,1.6577220687378829,1.4555876543878417e-15
Fp2,cD2,0.4458955174639317,0.4330996182402684,0.0027991728349163,1.9000153368124424,8.878274353744976e-16
Fp2,cD3,0.4131625015892796,0.3897766564166309,0.0008798830436932,1.969717924346823,1.0312467668368389e-15
Fp2,cD4,0.4089906785319831,0.3873731067817269,0.0028676813299004,2.072303995877492,-8.317466794143007e-17
Fp2,cD5,0.44552728365658,0.4991898406853288,0.0036499717018817,2.096559178659933,7.618823198302295e-16
F3,cA5,0.5247182720432086,0.7085860393989847,0.0162588999821591,1.9798296700214777,-5.917060139259823e-16
F3,cD1,0.3689226874272551,0.3356180855577431,0.004568221352317,1.7352676127523197,4.596350489497477e-15
F3,cD2,0.4516871291662659,0.4611366038444348,0.0036857778375796,1.9935714250432437,-9.502746529504377e-16
F3,cD3,0.3901084906227496,0.368322486391651,0.0006344708529384,2.006713744469045,9.010991108867636e-16
F3,cD4,0.3834375149046835,0.3758855911570635,-9.25468676019106e-05,2.088396781002935,3.2923587435281705e-18
F3,cD5,0.4527827153040592,0.4890753867665207,0.0039883526888763,2.1169952828466068,9.6572273631812e-16
F4,cA5,0.3247604256398533,0.6443886286883667,0.0284600153074163,1.922281530661868,-3.177206312850489e-16
F4,cD1,0.3538344023961615,0.3178824660856587,0.0013363693699683,1.8039084068301436,-1.6841802432230114e-17
F4,cD2,0.4496422793500561,0.4725215679389435,0.0021716204556549,2.039186333137541,6.758367496616754e-16
F4,cD3,0.4038018651667974,0.3667069579327105,0.0018707622181282,2.0103218808244825,8.05319025836772e-16
F4,cD4,0.3930200305041783,0.367364186190444,0.0032247716730292,2.06778764914769,1.2085120913132004e-16
F4,cD5,0.4860304423994424,0.552711036540661,0.0052198670127175,2.1257656133540745,8.57031790785936e-16
C3,cA5,0.3321578454802085,0.5891656196294186,0.0185119440267374,2.021997535948756,-1.2626456473387769e-15
C3,cD1,0.3308963420730911,0.3116846139220995,0.0107569809112755,1.744094188979566,-3.680791013410914e-17
C3,cD2,0.4506094357465229,0.4547570195799546,4.341819069613426e-05,2.058600091240929,-8.054965898178931e-16
C3,cD3,0.4129298104048074,0.3817661864328348,0.0039760936390264,2.0304454437539685,-1.1205126655495852e-15
C3,cD4,0.3437986966862742,0.329605073082413,-0.0003591826467808,2.0472034330012967,-2.8394533510768447e-17
C3,cD5,0.4367686059112608,0.4830863151682327,0.004150425304066,2.0818293988608305,8.854310481174374e-16
C4,cA5,0.588803856667707,0.6941789692213675,0.0083173882911116,1.995354207186448,-5.454110459886736e-16
C4,cD1,0.3357723751250591,0.2950348736463092,0.0103883023892289,1.7296148475283524,1.481950904957357e-15
C4,cD2,0.4489462639716426,0.4675292629929085,2.7685454392354104e-06,2.0554036606857484,2.8443082617159e-17
C4,cD3,0.3980681458272943,0.393131287481409,0.0020565726540303,2.020635586744629,9.137244850926213e-16
C4,cD4,0.3626617839071301,0.3344761892489772,0.000516064961751,2.047507168203417,-8.459709467757326e-17
C4,cD5,0.4902197427989507,0.550229590347987,-0.0020644159028024,2.0681629582776453,-1.143100438308513e-15
PO3,cA5,0.4014152842034352,0.6940729964799868,0.0253048930849347,1.909167059038091,-4.221251174651711e-16
PO3,cD1,0.3828019761323065,0.3561614003860755,0.001155171249852,1.8679378619776137,-3.329007459534969e-17
PO3,cD2,0.4363919134477464,0.4289761385115779,0.0010592142740883,2.0659749288675004,1.850754934665621e-15
PO3,cD3,0.404488870528931,0.3752886848172864,0.0044508760625668,2.045163980652085,2.953447721085732e-15
PO3,cD4,0.381222809477216,0.3667341562913602,0.0090939548465757,1.9948300471962168,-1.1997194983711842e-16
PO3,cD5,0.4703660786294277,0.5269160959342022,-0.0005399703979493,2.107740428995333,8.73526714878084e-16
P4,cA5,0.4593753590103787,0.6432384517121874,0.0149344387018658,1.8809100152026064,-4.207281732080348e-16
P4,cD1,0.3019206720491423,0.3431794901912845,0.0036925402554595,1.9071216533621769,-2.2635312367882496e-15
P4,cD2,0.4398840027073937,0.4300498920209336,0.002714148434726,2.037972667756361,1.6786977470554148e-15
P4,cD3,0.3812756916588667,0.3521791462780625,0.0007193767663201,2.02039651719196,9.00116079490978e-16
P4,cD4,0.3673666305672103,0.3302658257982424,0.0044801625338464,2.0027191024303237,-7.691144744384766e-17
P4,cD5,0.4354288894829761,0.4837465964362569,-0.0008146863995178,2.054650677588216,1.0640406129947362e-15
