Electrode,Band,Hurst,DFA,Lyapunov,Sample Entropy,Correlation Dimension,Approximate Entropy,Permutation Entropy,Sample Entropy,SVD Entropy
Fp1,cA5,0.4153546139100914,0.6924470035287247,0.0427471799061709,1.111606716918656,-4.0766139667886837e-16,1.1467037841176175,2.410075492857819,1.111606716918656,1.3677525388127942
Fp1,cD1,0.3475179667681745,0.3338942195191967,0.0010763919714718,1.6042634232131876,0.0001034635958049,1.7812866245815506,2.5413734195981026,1.6042634232131874,1.451681266778411
Fp1,cD2,0.460514581357099,0.4516620899233188,0.0019777558066629,1.8452065441540169,1.3829266819650529e-15,1.9690668693784523,2.5751614872298223,1.8452065441540169,1.55897236857682
Fp1,cD3,0.4450150742893465,0.4363589557064711,0.0033887516368519,1.989236886480447,-7.287911945862761e-16,2.025045704359602,2.57028845318688,1.989236886480447,1.5635775351636172
Fp1,cD4,0.4477190644788481,0.4136009096371839,0.0026546391573819,2.08892028563438,-2.005411594066291e-16,1.9960509871663072,2.573934237598878,2.08892028563438,1.5591183006900062
Fp1,cD5,0.4077548230625175,0.4579002680122576,-0.0014319968946053,2.07688414196166,9.00994725956667e-16,1.839543934374146,2.579579992631895,2.07688414196166,1.5772093283895634
Fp2,cA5,0.4271452777178435,0.8277985845856716,0.0457348597677131,1.0227669897545446,2.2119109403504774e-15,1.0819453531404877,2.4178899719665803,1.0227669897545446,1.3679919885760028
Fp2,cD1,0.3424477942540697,0.3022845388891433,0.0051215691999955,1.6577220687378829,1.4555876543878417e-15,1.794767944423139,2.542392410716878,1.6577220687378826,1.4275352020596608
Fp2,cD2,0.4458955174639317,0.4330996182402684,0.0027991728349163,1.9000153368124424,8.878274353744977e-16,1.9884571281431416,2.572124489301101,1.9000153368124428,1.552979943560039
Fp2,cD3,0.4131625015892796,0.3897766564166309,0.0008798830436932,1.969717924346823,1.0312467668368389e-15,2.0018325569714985,2.5663850689422207,1.9697179243468228,1.5546491107342544
Fp2,cD4,0.4089906785319831,0.3873731067817269,0.0028676813299004,2.072303995877492,-8.317466794143006e-17,1.9832702617524287,2.578935888745267,2.072303995877492,1.5561728684270286
Fp2,cD5,0.44552728365658,0.4991898406853288,0.0036499717018817,2.096559178659933,7.618823198302295e-16,1.8332044562882075,2.57354141303755,2.096559178659933,1.5747749179079849
F3,cA5,0.5247182720432086,0.7085860393989847,0.0162588999821591,1.9798296700214777,-5.917060139259823e-16,1.6168953610575825,2.5493744210419367,1.9798296700214777,1.4970775167912025
F3,cD1,0.3689226874272551,0.3356180855577431,0.004568221352317,1.7352676127523197,4.596350489497477e-15,1.8815850845395687,2.5440454885735133,1.7352676127523194,1.4573015165723746
F3,cD2,0.4516871291662659,0.4611366038444348,0.0036857778375796,1.993571425043244,-9.502746529504377e-16,2.078261623164126,2.574710653567883,1.993571425043244,1.5595157145072425
F3,cD3,0.3901084906227496,0.368322486391651,0.0006344708529384,2.006713744469045,9.010991108867636e-16,2.0331079884783536,2.561989813580495,2.006713744469045,1.5243442407705106
F3,cD4,0.3834375149046835,0.3758855911570635,-9.25468676019106e-05,2.088396781002935,3.2923587435281705e-18,1.991351069137964,2.582963748185524,2.088396781002935,1.5536659723848298
F3,cD5,0.4527827153040592,0.4890753867665207,0.0039883526888763,2.1169952828466068,9.6572273631812e-16,1.855336449864461,2.5825012282609343,2.1169952828466068,1.582450575494553
F4,cA5,0.3247604256398533,0.6443886286883667,0.0284600153074163,1.922281530661868,-3.177206312850489e-16,1.5719789761515397,2.5552996292897907,1.922281530661868,1.5075741596325196
F4,cD1,0.3538344023961615,0.3178824660856587,0.0013363693699683,1.803908406830144,-1.6841802432230114e-17,1.9292367027844424,2.542481875166582,1.803908406830143,1.4457411122578605
