Electrode,Band,Hurst,DFA,Lyapunov,Sample Entropy,Correlation Dimension,Approximate Entropy,Permutation Entropy,Sample Entropy,SVD Entropy
Fp1,cA5,0.436573448091921,0.684687704833844,0.0113728232302905,1.66019701877476,-5.199210400643103e-16,1.5005375363830025,2.5435077793421983,1.66019701877476,1.4293182299310818
Fp1,cD1,0.340128421353108,0.2984123570988554,0.0051630280234598,1.8398926523962464,-4.0688526734074155e-17,1.967415390301932,2.54709843737794,1.8398926523962464,1.4449235399262637
Fp1,cD2,0.4493143994182552,0.4609495836595904,0.000424460208777,2.102105786335945,7.172595538876086e-16,2.1740632794944936,2.574456817055505,2.102105786335945,1.5602690181805778
Fp1,cD3,0.4762584963143049,0.4861075771497853,0.0007417332042344,2.124450773911755,9.074914735131236e-16,2.12709020784425,2.56899522854265,2.124450773911755,1.5631862514608628
Fp1,cD4,0.4262680036564856,0.4232376315745089,-0.000554078997988,2.118829692626599,1.3263476127797042e-16,2.0066713727693344,2.5831775893231947,2.118829692626599,1.571597296129539
Fp1,cD5,0.4075837394129855,0.4374459803490106,0.0089343577831778,2.026335258272248,7.665381492000764e-16,1.8078151475175828,2.5822387146420085,2.026335258272248,1.5658088485059245
Fp2,cA5,0.5313916064078997,0.8431592683423795,0.0433241318683234,1.518201721805671,5.16740866184774e-16,1.4139076546113714,2.5406341387629925,1.518201721805671,1.3774758096415651
Fp2,cD1,0.3432037768710134,0.3114933222791913,0.0004949338508369,1.8212026003510096,-3.422208223399211e-15,1.96176727983136,2.543683534561976,1.8212026003510096,1.4449202406581905
Fp2,cD2,0.4525350458858199,0.4281593121085856,0.0003425309152308,2.0800905016039413,-8.702977188691304e-16,2.1549868516371973,2.573238838557094,2.0800905016039413,1.552333668791597
Fp2,cD3,0.5070224390257829,0.5029231342443478,0.0026549165899102,2.127557145619191,5.799563171923954e-16,2.1374594152916755,2.57546355492732,2.127557145619191,1.5710441818029937
Fp2,cD4,0.3989282516313899,0.4113710210923917,0.0033106023615054,2.1516887418175035,1.192552396955826e-16,2.0339882086604613,2.5823045504532987,2.1516887418175035,1.5760333612045052
Fp2,cD5,0.470296889904258,0.4882318460332078,0.0006153222286336,1.9983691683432363,9.643397953817194e-16,1.789295952411473,2.5820003350625,1.9983691683432363,1.5729524824774546
F3,cA5,0.3272776260666162,0.7836369658735682,0.0276160900409404,1.9983141078491808,-5.551106109808028e-16,1.608116952374682,2.55682313190288,1.9983141078491808,1.497717081213781
F3,cD1,0.3025414520461293,0.2938572518067636,0.0103044209780396,1.1747920261245055,0.0037610533971534,1.4255932865255154,2.534925618632129,1.1747920261245055,1.378720450043271
F3,cD2,0.4719669924951977,0.4924129724556345,0.0008362509987567,1.4780896637317575,-4.277277271708942e-17,1.7610799619733046,2.578410773149021,1.4780896637317575,1.5737422903051907
F3,cD3,0.4804469593305936,0.5214820490605591,0.0035830931230023,1.8723024259375711,3.896801467136455e-15,1.985895171184341,2.571848171942844,1.872302425937572,1.580327691299802
F3,cD4,0.4039281200156076,0.4269596737831281,0.0035490382801402,2.1361907035347443,4.6421022644253335e-17,2.028783885200788,2.584416405823065,2.1361907035347443,1.58134616470734
F3,cD5,0.3950255252280158,0.4497293069525328,0.0189997430599854,2.0149030205422647,-1.3272719852380802e-15,1.7950268828664893,2.579602797761258,2.0149030205422647,1.5734401848191095
F4,cA5,0.535761903537208,0.7981484476462128,0.0435545849308584,1.552255100316669,1.890377314496306e-15,1.4228984627457946,2.48980729395832,1.552255100316669,1.3293761002520552
F4,cD1,0.3501157259720484,0.322062771818114,0.0040169889276674,1.8621780580239096,1.3942554031524774e-15,1.9872036094870005,2.546119915061431,1.8621780580239096,1.4557625637642604
F4,cD2,0.4319664495779852,0.4337551313932114,0.0003091812133785,2.1022530140912594,-1.859687483172458e-15,2.170707837614458,2.572420590183554,2.1022530140912594,1.558983501761095
F4,cD3,0.450313421333387,0.4537609353391467,0.002575345472856,2.080710170237379,-1.6777064773779688e-15,2.097124979280407,2.558312921718808,2.080710170237379,1.5344294523484925
F4,cD4,0.4244306264594824,0.4502676529179777,0.0012467413237599,2.085340971327221,1.3164393239751483e-16,2.0084925173773005,2.5826476688071693,2.085340971327221,1.5740395091849535
F4,cD5,0.4646291414379176,0.5131274645333598,-0.0001920353282584,2.070536500107182,8.564753379635049e-16,1.8292717517144137,2.5798656266871047,2.070536500107182,1.576237240728227
C3,cA5,0.6707031086016713,0.873334113104517,0.0184706238669102,1.956091462822852,-3.0181854020269313e-16,1.6017659427208546,2.558496044789595,1.956091462822852,1.4821448139714288
C3,cD1,0.2699220560833725,0.2786831839118691,0.0108646979698773,1.251628493502695,9.525551719910509e-05,1.5828780470474817,2.5223593555699875,1.251628493502695,1.3708607545195632
C3,cD2,0.4675031270616206,0.4696926761196864,0.0010631445682408,1.747145055498111,-1.1321593903328028e-15,2.0203046951640458,2.574137005110322,1.747145055498111,1.568648633563981
C3,cD3,0.538461269855573,0.5306918923264967,0.0009714010990028,2.118682768437834,1.0049719591639471e-15,2.130706049742228,2.580520937612272,2.118682768437833,1.5833596776959649
C3,cD4,0.4330737640834048,0.4763128426142528,0.0001365950613312,2.118272052748592,6.96561746803331e-18,2.0143953694718046,2.583588238075902,2.118272052748592,1.579288148905197
C3,cD5,0.4231274812278854,0.5044748793135803,0.0022019299593838,2.117202335135239,1.2183844526071345e-15,1.8428643361929176,2.579052740399053,2.117202335135239,1.5829506998328935
C4,cA5,0.5684438609270469,0.6872551088498967,0.018589884370238,1.979468483845116,-5.049809473821302e-16,1.6078303892509045,2.562088752837645,1.979468483845116,1.5101840754215772
C4,cD1,0.347370486916336,0.3131650844141648,0.0051968834616917,1.868496089142962,0.0001825084747304,1.9984413311606608,2.54595723617675,1.8684960891429625,1.455269334204925
C4,cD2,0.4393538360594548,0.4448603929948669,0.0023485703901812,2.127785378578986,-8.262041488010314e-16,2.191125232790505,2.574640408105322,2.127785378578986,1.560055499189561
C4,cD3,0.4203656376359891,0.4202087080083659,0.0005670836477565,2.0864692992064824,2.9267025510032543e-15,2.091529512264061,2.5588407549997862,2.0864692992064824,1.5354987791343797
C4,cD4,0.3801041860167139,0.3721228024651042,0.0037134430625218,2.046525475716618,1.0014286863009078e-16,1.9828556852694128,2.576629149352423,2.046525475716618,1.550861256651996
C4,cD5,0.4889729931518775,0.5157066491954531,0.0139871402811197,2.06117350272378,7.576256238541805e-16,1.827224758108121,2.5828092585643723,2.06117350272378,1.5814844525922591
PO3,cA5,0.3674524155999245,0.6434991712959083,0.0194784374027463,1.939150103997594,1.6080139404381173e-15,1.5839920683194109,2.567444753188059,1.939150103997594,1.511891948098694
PO3,cD1,0.3420464806724234,0.304951352824736,0.0106980695584427,1.7867902534318092,1.43223047481556e-15,1.941755908250476,2.5397155717688022,1.786790253431809,1.4419931076039605
PO3,cD2,0.4529153356272301,0.456811136488874,0.0001358379017222,2.0876093899964383,1.3010063769082733e-15,2.164648045412064,2.574891931657087,2.0876093899964383,1.5611769042639945
PO3,cD3,0.5099466864133813,0.5001437888623012,0.0012427358916309,2.1288441914521985,-1.0546831026766436e-15,2.125175302952428,2.5764600319788733,2.128844191452199,1.570279939870834
PO3,cD4,0.4221583173791771,0.4191059894536529,0.0031030568209562,2.105684696276513,-2.214808457713261e-17,2.0083719130618007,2.5815259945193256,2.105684696276513,1.5661506015400604
PO3,cD5,0.4380370559546099,0.4524423551201345,0.013546146398359,1.9902414659771008,6.700298407648405e-16,1.7712216761275714,2.5818099036409103,1.9902414659771008,1.5656075238881355
P4,cA5,0.4663840306627308,0.8026643125753915,0.0446148137710957,1.835803506471352,-4.886219748462766e-16,1.545932860222134,2.5506364682511493,1.835803506471352,1.453136299909002
