Electrode,Band,Hurst,DFA,Lyapunov,Sample Entropy,Correlation Dimension,Approximate Entropy,Permutation Entropy,Sample Entropy,SVD Entropy
Fp1,cA5,0.5103858254683327,0.8816542277794844,0.0379540834141462,0.90916601980203,0.0273380791773093,1.0244635690042627,2.512238607326831,0.90916601980203,1.326498890329772
Fp1,cD1,0.3145965720647601,0.2827824344704832,0.0013646732677111,1.7039032306457702,3.550255095265878e-15,1.8595688311110816,2.5416548532786605,1.7039032306457702,1.4225607539519036
Fp1,cD2,0.4164273171027539,0.4256841634411166,0.0037193558432838,1.9498953904676457,-3.548237020163833e-16,2.049248205421893,2.563578631511584,1.949895390467646,1.528806371623448
Fp1,cD3,0.4812607549845391,0.4748041192141842,0.0006139292861478,2.100168975019505,8.672868085224546e-16,2.098571566619518,2.578303597587995,2.100168975019505,1.5736257132595364
Fp1,cD4,0.4047884350084672,0.43218553275137,0.0037616903131656,2.122803980007763,-1.0529079677529556e-16,2.0148851222642845,2.583311615263044,2.122803980007763,1.5648736176357352
Fp1,cD5,0.3413231661394247,0.3044108775569477,0.057449876093397,1.6614348533997672,-1.0160683004281124e-16,1.6061051989387165,2.579759666657562,1.6614348533997672,1.481775711987979
Fp2,cA5,0.6639098439869591,0.8830800658039283,0.0296019605175154,0.9369272218339412,0.0049802884969634,1.0852947147285033,2.505008207523764,0.9369272218339412,1.336339637709461
Fp2,cD1,0.3320147624224578,0.3075112520688139,0.004613546891646,1.7214468496761464,3.630418973254741e-15,1.874034044866832,2.5457576260722297,1.7214468496761466,1.450935007188058
Fp2,cD2,0.4359878062036327,0.4350568101426725,0.0022871884432707,1.95241634522099,2.050505104493684e-16,2.0447432044092206,2.562110740796016,1.9524163452209904,1.5388541711368646
Fp2,cD3,0.4563730279032973,0.4681520371139797,0.001357269287109,2.038541874179265,3.8776809657381326e-15,2.063631467018851,2.5741153987841066,2.038541874179265,1.567384663209752
Fp2,cD4,0.398737322632204,0.4178517910918817,0.008311415052081,2.074063462296936,9.425004724576344e-17,1.9834423650677573,2.581482989227664,2.074063462296936,1.5602767797312709
Fp2,cD5,0.355244611130705,0.305675461123194,0.0456805209384803,1.6291241257675122,2.6468629132344023e-16,1.595806740228972,2.578306655327918,1.6291241257675122,1.481119147053116
F3,cA5,0.4566873668115926,0.7807565756233359,0.0098428794084966,1.576430259668063,-1.4959980872014246e-15,1.4564109352923724,2.554796904185147,1.576430259668063,1.420912835037562
F3,cD1,0.3282153886937174,0.3056524594831986,0.0012109236283731,1.6482479234629424,0.0001120941516528,1.8522429988634928,2.537941253286868,1.648247923462942,1.4403317441453731
F3,cD2,0.4653665090199024,0.4550765492621405,-0.0005596565477778,2.0243321937165315,7.505401861968032e-16,2.12873755656922,2.5713459153849185,2.0243321937165315,1.5581784010776647
F3,cD3,0.4262106135927155,0.4284930904754718,0.0036630457097833,2.0905789622276143,7.506451434117237e-16,2.0999569508384663,2.5685846679696933,2.0905789622276143,1.5566060735431608
F3,cD4,0.4049511990259206,0.3990567553936027,0.0020391811024057,2.09794591328203,1.3026431024447742e-16,1.9862188290089569,2.5812129827433883,2.09794591328203,1.5613959086061913
F3,cD5,0.3261337194800013,0.3070373261000585,0.0560584605908859,1.6709575633544196,8.732237418854295e-16,1.6151659211082077,2.577369563289108,1.6709575633544196,1.4782269904309209
F4,cA5,0.609615309686983,0.7628110886655076,0.0065406020212978,1.6631284974123313,1.817313277975795e-15,1.4688780275938922,2.555163591421985,1.6631284974123313,1.4530239408226755
F4,cD1,0.3718426244585049,0.333577769400157,0.0009695920077231,1.7457571240050005,-1.4082489888974292e-15,1.895618783371316,2.5447834590677867,1.7457571240050005,1.4734751549473069
F4,cD2,0.4866920654283669,0.4692782754169444,0.0007635636763134,2.004737116803844,7.358615736401633e-16,2.09378161510495,2.5738968245699003,2.004737116803844,1.5577044870967791
F4,cD3,0.4254925841227125,0.4068772786680767,0.0002249977805396,2.00412224939842,3.747146492251481e-15,2.0282541581992923,2.562283884938707,2.0041222493984203,1.5249494174661362
F4,cD4,0.3738815905851645,0.361856475229508,0.009463927128932,2.0288904590606687,-1.142584388085454e-16,1.965802424575488,2.5780313547491462,2.0288904590606687,1.542947463747632
F4,cD5,0.3414237989428886,0.3463496845854776,0.0350577003815597,1.809510206267899,1.0102113593175462e-15,1.683435138367086,2.581236933659782,1.809510206267899,1.5081780844393304
C3,cA5,0.4177808587217583,0.6381631609033662,0.004128378087824,1.7499738577328197,5.543676256374861e-16,1.5302104199114464,2.549499729514948,1.7499738577328197,1.4945375561934928
C3,cD1,0.3499639766077344,0.3366888662545801,0.0013223648071286,1.6344136044480304,-1.4911945626759902e-15,1.7780263211703105,2.545282869878619,1.6344136044480302,1.4473646105343885
C3,cD2,0.4424178289413982,0.4422383524140363,0.0009237867413145,1.9073227683509928,2.966831166828768e-15,2.008366204368377,2.574443660302081,1.9073227683509928,1.567647249383768
C3,cD3,0.4117301518692609,0.3645617182315812,0.00150181163441,1.9095190009675096,7.008844658945271e-16,1.95441299353583,2.5533147352777417,1.9095190009675096,1.494955102745829
C3,cD4,0.3584550971426586,0.3348478724337861,0.0101249901564811,2.008199843264596,6.649402503562089e-17,1.9456775565851885,2.580461499609484,2.008199843264596,1.5283608527653405
