Electrode,Band,Hurst,DFA,Lyapunov,Sample Entropy,Correlation Dimension
Fp1,cA5,0.6312240450235287,0.8904373133719075,0.0476158099066942,0.7303402976629227,0.0362780184363987
Fp1,cD1,0.2975717145395963,0.250433366717749,0.0047569448297676,1.4992384049615004,0.0009349741473575
Fp1,cD2,0.3853345905243383,0.37661331234602,0.0037893815474073,1.6278848220136273,-4.925244748251672e-15
Fp1,cD3,0.5143081309421934,0.4935771797747044,0.00075011397853,1.6701465016952066,0.0041829724467819
Fp1,cD4,0.5005340919183511,0.5618554375207769,0.0043501767245204,1.8074582354812907,3.508328013972617e-17
Fp1,cD5,0.5022141901693664,0.5777718380990983,0.0012419209335788,1.967329183262639,9.16764184963221e-16
F3,cA5,0.6054182425052871,0.8707500009804334,0.0486838515923948,1.6494322364996945,-5.539737331222369e-16
F3,cD1,0.3344663081424305,0.2997423582697307,0.0021156022042937,1.5522451550266128,8.964015416463184e-05
F3,cD2,0.4354368567919828,0.4254653129770344,0.003538990020752,1.7937922071040655,2.07211705768389e-15
F3,cD3,0.4677911088964889,0.5044950405503754,-0.0006345980095144,1.8344394029959852,-5.731635742123461e-16
F3,cD4,0.482528191619031,0.490584099735708,0.0004509781346174,2.0386401655623594,1.0394478163577296e-16
F3,cD5,0.540352571045149,0.5118268960439066,0.0139222061881062,2.1368176935100616,9.994664325691497e-16
F4,cA5,0.4175036325868053,0.8183503180786686,0.0142782526692065,1.6715994123712568,-1.5414369597629905e-15
F4,cD1,0.3540013304781025,0.2949559180155604,0.0011854691938921,1.7210198181442669,1.725811955025172e-15
F4,cD2,0.4383214336620416,0.4281462322143722,-0.0001655809807058,1.7944859519614424,-1.1438623237855896e-15
F4,cD3,0.4605024645296226,0.452559968410061,0.0031579682321258,1.770066007695123,3.7448393362954986e-15
F4,cD4,0.4686642823917708,0.4980098484768013,0.0054193496704097,1.9725541288496231,-8.359967559227802e-16
F4,cD5,0.4248357464686461,0.4609848271166232,-0.0011714357318299,2.1075440524551308,1.134863488887168e-15
C3,cA5,0.4664113071090495,0.8157536116580651,0.01612266603407,1.8828267575053912,-2.97751607489781e-16
C3,cD1,0.3449571805077045,0.3126957262118367,0.0018298987186313,1.8348438590514533,2.9945500023877474e-16
C3,cD2,0.426534343081691,0.4427803264140237,0.002846891229803,2.062526876912518,9.38555309749488e-16
C3,cD3,0.4735871837987981,0.4660916924923839,0.0013219833374024,2.1273505715049525,8.466594583629817e-16
C3,cD4,0.4415666651571631,0.4278555707460753,0.0040429548783733,2.080202750516166,1.1352817807955013e-17
C3,cD5,0.5053121238318508,0.521751359994574,0.0032328692349519,2.0818365673543737,7.497141268771141e-16
C4,cA5,0.4828320644103557,0.7377293884143372,0.0153975067557872,1.9746387750787544,-4.64041772274136e-16
C4,cD1,0.3643271135897816,0.3235389919576174,0.0044737035577948,1.885087200642772,4.282501269560981e-15
C4,cD2,0.4320546115055773,0.4353274748202982,0.0002575556437168,2.086100159358929,8.630443216420045e-16
C4,cD3,0.4945891176683699,0.4680805546763785,0.0010500878998722,2.092005002762377,9.683953663488533e-16
C4,cD4,0.4747392497988557,0.4532334373495122,0.0019782933321864,2.099662494110938,-7.269802614989878e-17
C4,cD5,0.4705496188223408,0.4960879835283844,-0.0010930032441113,2.1391447444458422,1.0670892802105993e-15
PO3,cA5,0.480694449252667,0.777433357754729,0.0251636028289793,1.6371351215826542,-6.942078407859776e-16
PO3,cD1,0.3566281325744257,0.3215916024043443,0.0059197252446953,1.8745681736037088,-6.243611689191052e-17
PO3,cD2,0.4617852041064257,0.4436561202397468,-0.000490125020345,2.082667619918477,-1.892974300518061e-15
PO3,cD3,0.4849717574376785,0.4625167348520193,0.0025490587407891,2.1124016197117736,9.284977432235184e-16
PO3,cD4,0.4300345382290219,0.4167718126170622,0.0050182776017619,2.022519099072747,-1.184345895614713e-16
PO3,cD5,0.4219986441895871,0.433909105774539,0.0104174080428544,1.9470855058787289,8.442849647659324e-16
P4,cA5,0.5636262525820088,0.7639737888233904,0.0017344648187808,1.824655398475889,-1.9693101408223687e-16
P4,cD1,0.3636985584412069,0.3319651675521207,0.0051572712984953,1.8811514678970496,1.3288673957958864e-15
P4,cD2,0.4421642179110059,0.4421189816115986,0.0012923211762397,2.1060994931468606,5.928149125144475e-17
P4,cD3,0.465514973492709,0.4416344433738387,0.0038265748457475,2.1470744580098278,3.970723648684448e-15
P4,cD4,0.3913974398835765,0.3682022216637702,0.005400857058438,2.005384295327804,-8.470685026210133e-17
P4,cD5,0.4316706379014863,0.422926576804521,0.0012403892748283,2.028777053969581,7.088211991409465e-16
