Electrode,Band,Hurst,DFA,Lyapunov,Sample Entropy,Correlation Dimension,Approximate Entropy,Permutation Entropy,Sample Entropy,SVD Entropy
Fp1,cA5,0.6312240450235287,0.8904373133719075,0.0476158099066942,0.7303402976629227,0.0362780184363987,0.8884840991505012,2.4935488534684125,0.7303402976629227,1.3863521169217548
Fp1,cD1,0.2975717145395963,0.250433366717749,0.0047569448297676,1.4992384049615004,0.0009349741473575,1.775626241409145,2.545053281442001,1.4992384049615002,1.4212577669176207
Fp1,cD2,0.3853345905243383,0.37661331234602,0.0037893815474073,1.6278848220136273,-4.9252447482516715e-15,1.9041093297996363,2.5557290231117693,1.6278848220136275,1.4957037498897046
Fp1,cD3,0.5143081309421934,0.4935771797747044,0.00075011397853,1.6701465016952066,0.0041829724467819,1.967562632856536,2.577766707884539,1.670146501695207,1.5733194759749716
Fp1,cD4,0.5005340919183511,0.5618554375207769,0.0043501767245204,1.8074582354812907,3.508328013972617e-17,1.9143189818338948,2.583250190509859,1.8074582354812907,1.584164200829127
Fp1,cD5,0.5022141901693664,0.5777718380990983,0.0012419209335788,1.967329183262639,9.16764184963221e-16,1.795748565962385,2.583014634806972,1.967329183262639,1.5841972906864954
F3,cA5,0.6054182425052871,0.8707500009804334,0.0486838515923948,1.6494322364996945,-5.539737331222369e-16,1.4745431557229969,2.527361036402417,1.6494322364996945,1.3900932355063254
F3,cD1,0.3344663081424305,0.2997423582697307,0.0021156022042937,1.5522451550266128,8.964015416463184e-05,1.851869913110355,2.5432515124626867,1.552245155026613,1.441199313869861
F3,cD2,0.4354368567919828,0.4254653129770344,0.003538990020752,1.7937922071040655,2.07211705768389e-15,2.0115009560301216,2.568762081381884,1.7937922071040655,1.5354090364277857
F3,cD3,0.4677911088964889,0.5044950405503754,-0.0006345980095144,1.8344394029959847,-5.731635742123461e-16,1.96475795110375,2.5783118657518207,1.8344394029959856,1.5690815079448015
F3,cD4,0.482528191619031,0.490584099735708,0.0004509781346174,2.0386401655623594,1.0394478163577296e-16,1.9830301773234569,2.582934607609234,2.0386401655623594,1.5828541954159854
F3,cD5,0.540352571045149,0.5118268960439066,0.0139222061881062,2.1368176935100616,9.994664325691497e-16,1.856055827254166,2.5814771693301304,2.1368176935100616,1.5790051251484725
F4,cA5,0.4175036325868053,0.8183503180786686,0.0142782526692065,1.6715994123712568,-1.5414369597629905e-15,1.4948443527282818,2.5654437142855686,1.6715994123712568,1.4519233974961716
F4,cD1,0.3540013304781025,0.2949559180155604,0.0011854691938921,1.7210198181442669,1.725811955025172e-15,1.8764939846936404,2.5483414227440826,1.7210198181442669,1.4435490861494975
F4,cD2,0.4383214336620416,0.4281462322143722,-0.0001655809807058,1.7944859519614424,-1.1438623237855896e-15,1.9152385156332377,2.5703085157667767,1.7944859519614424,1.5331277674020345
F4,cD3,0.4605024645296226,0.452559968410061,0.0031579682321258,1.770066007695123,3.7448393362954986e-15,1.8372925212977167,2.5738003340649924,1.770066007695123,1.569606047978037
F4,cD4,0.4686642823917708,0.4980098484768013,0.0054193496704097,1.9725541288496231,-8.359967559227803e-16,1.9089051185815,2.578072497091489,1.9725541288496231,1.5710590064660992
F4,cD5,0.4248357464686461,0.4609848271166232,-0.0011714357318299,2.1075440524551308,1.134863488887168e-15,1.8357610037732144,2.5763390357250584,2.1075440524551308,1.5649340844392157
C3,cA5,0.4664113071090495,0.8157536116580651,0.01612266603407,1.8828267575053912,-2.97751607489781e-16,1.5454565314054634,2.560193286012032,1.8828267575053912,1.4876003030363325
C3,cD1,0.3449571805077045,0.3126957262118367,0.0018298987186313,1.8348438590514533,2.9945500023877474e-16,1.9711111994794648,2.546061840575701,1.8348438590514533,1.4482406920073407
C3,cD2,0.426534343081691,0.4427803264140237,0.002846891229803,2.062526876912518,9.38555309749488e-16,2.1422562964223326,2.567148515145925,2.0625268769125173,1.5478235845332082
C3,cD3,0.4735871837987981,0.4660916924923839,0.0013219833374024,2.1273505715049525,8.466594583629817e-16,2.1309714885435422,2.578463980186064,2.1273505715049525,1.5714851553356983
C3,cD4,0.4415666651571631,0.4278555707460753,0.0040429548783733,2.080202750516166,1.1352817807955013e-17,1.99253506634776,2.568249181003009,2.080202750516166,1.5435093601391303
C3,cD5,0.5053121238318508,0.521751359994574,0.0032328692349519,2.0818365673543737,7.497141268771141e-16,1.8386763516942024,2.583232215214408,2.0818365673543737,1.580492671962893
C4,cA5,0.4828320644103557,0.7377293884143372,0.0153975067557872,1.9746387750787544,-4.64041772274136e-16,1.571098839004188,2.555338830978997,1.9746387750787544,1.508791971673742
C4,cD1,0.3643271135897816,0.3235389919576174,0.0044737035577948,1.885087200642772,4.282501269560981e-15,2.0012549340804373,2.548270534441916,1.885087200642772,1.45509115984662
C4,cD2,0.4320546115055773,0.4353274748202982,0.0002575556437168,2.086100159358929,8.630443216420045e-16,2.151809930291797,2.5721337924533296,2.086100159358929,1.5508332532244349
C4,cD3,0.4945891176683699,0.4680805546763785,0.0010500878998722,2.092005002762377,9.683953663488533e-16,2.099422058352035,2.5751338693217405,2.092005002762377,1.5601194050879608
C4,cD4,0.4747392497988557,0.4532334373495122,0.0019782933321864,2.099662494110938,-7.269802614989878e-17,2.01154204936128,2.569219325600005,2.099662494110938,1.553306190591949
C4,cD5,0.4705496188223408,0.4960879835283844,-0.0010930032441113,2.1391447444458422,1.0670892802105993e-15,1.861233615539425,2.577018078692761,2.1391447444458422,1.5755618077534568
