Electrode,Band,Hurst,DFA,Lyapunov,Sample Entropy,Correlation Dimension
Fp1,cA5,0.6197061299809057,0.9245405766637542,0.0385827298749959,1.1795825587992557,-1.229394719371717e-15
Fp1,cD1,0.3559967317536209,0.3203093000070333,0.0003470334139733,1.7260740200344389,3.673884702903322e-15
Fp1,cD2,0.4382926040911156,0.4402633263043033,0.0042701114307751,1.91900093317063,-1.330332785460019e-17
Fp1,cD3,0.4956356558626192,0.4798866125038376,0.0004165938406279,1.977801279092538,-1.0055850737440429e-15
Fp1,cD4,0.4066216271521297,0.4161507156496632,0.0231156548300941,1.86798157958072,2.118803271435005e-15
Fp1,cD5,0.2552850340216372,0.1936657476324639,0.0395602829316084,1.426348889045277,9.343395413969145e-16
Fp2,cA5,0.6723835663775073,0.9574885813087785,0.0346221318145821,1.1815667911596417,4.76807584888203e-16
Fp2,cD1,0.3221068936898357,0.3136298295380186,0.0005729155106972,1.547817805243005,2.429492933471197e-15
Fp2,cD2,0.4617507768735404,0.455882168995534,0.0003859086470165,1.9013344084201933,-1.1108886144739764e-15
Fp2,cD3,0.4750941315424485,0.4809657500776975,3.9852026737290446e-05,1.9578735926785071,-9.708461807308152e-16
Fp2,cD4,0.4196941892450394,0.4366080082906894,0.0166888603797331,1.9867358402214168,1.9287549267627148e-15
Fp2,cD5,0.2882697561964339,0.2218607251337426,0.0327057497841972,1.525776054471942,6.578121802591511e-16
F3,cA5,0.5196318848256898,0.7307875404725301,0.0095427486446356,1.7569787230053588,-6.047987471861439e-16
F3,cD1,0.3598931122815361,0.3402116502188957,0.004652924971147,1.5902131634304764,8.516061345172647e-05
F3,cD2,0.486299840945434,0.4888191623156673,0.0001654711636626,1.9267215604824424,-9.270257441211985e-16
F3,cD3,0.4685112662434335,0.4723737351793021,-2.5835904207570625e-06,2.045923230505472,-1.8630372882737527e-15
F3,cD4,0.4217743824333245,0.4024052066346201,0.0281691955035819,1.8880512478346252,5.0811970321310753e-17
F3,cD5,0.2560256043569642,0.206987392965656,0.0787216649335976,1.3897375832936452,9.179918034765694e-17
F4,cA5,0.3984988824467044,0.7128932507570073,0.0219731676709522,2.0151659708461724,-5.478679864269021e-16
F4,cD1,0.3225266386690608,0.3226474071285624,0.0031032995744184,1.4544364306458577,0.0011982656441742
F4,cD2,0.484221382754745,0.5036242897154647,0.0030427065762606,1.862297547487368,-2.380348890802502e-16
F4,cD3,0.5088187674484538,0.516778321981865,-0.0002107446843928,2.047560591206842,2.7714594465748515e-15
F4,cD4,0.410505493216852,0.4495597070921205,0.014357393914527,2.0772938950417807,1.8589395753141143e-16
F4,cD5,0.3200300801644312,0.275958184366935,0.0384124952204089,1.6690221785512316,1.100086475887957e-15
C3,cA5,0.4093356127971617,0.6589045882747874,0.0078803175812838,2.050594091448278,-6.019832917016157e-16
C3,cD1,0.3350646384371669,0.3313454541965285,0.0043039408597075,1.4429137191636936,0.0003209999177389
C3,cD2,0.4829391856611539,0.4853646362475138,0.0001326185284237,1.827406086464692,1.5832841985633608e-15
C3,cD3,0.4578537846815127,0.4404279327732124,-0.0001474149299391,2.0059000261202264,3.757896555220937e-15
C3,cD4,0.4185871079394289,0.4198097024112948,0.015213184814287,2.038730356622822,-4.09530388507028e-17
C3,cD5,0.3821838668293512,0.3106302684830928,0.0248627610259004,1.7752648888962643,9.096988992258389e-16
C4,cA5,0.4571992118718823,0.7271872490215076,0.0378732634525671,1.8698708043833725,-3.988936884748166e-16
C4,cD1,0.3122731074459041,0.3119201488890348,-0.0005129380659622,1.25444458132854,0.0184104592679263
C4,cD2,0.4658918829540334,0.5112445434359432,0.0002779295950222,1.7048856269318546,0.0001090529980273
C4,cD3,0.524301108124214,0.5284124579728334,0.0002350373701613,1.932022240738596,3.973132702212103e-15
C4,cD4,0.4425479488683019,0.4599919359707435,0.0037179513411091,2.071244233851978,-5.932208575807941e-17
C4,cD5,0.3083308092669876,0.2976783274250731,0.0297439081063543,1.8014660395448467,8.06439979410144e-16
PO3,cA5,0.5701974315103047,0.773274363906899,0.0143884931291856,1.8010538190703949,-4.508681703489195e-16
PO3,cD1,0.3474823650204188,0.3193480394252266,0.0037218353965063,1.6946952338711236,1.1731309110667642e-15
PO3,cD2,0.4591740069496861,0.4572008100681008,0.0007594253077649,1.9953088968622708,2.9432160343287153e-16
PO3,cD3,0.4700062241421984,0.4538940397827735,0.0038256645202637,2.0729356596545654,1.066271354913546e-15
PO3,cD4,0.3499294145118441,0.313896302147212,0.038049759183611,1.6673167805344498,1.5506636602721824e-15
PO3,cD5,0.2532057288963705,0.1651299172113192,0.053825125974767,1.082481388136494,1.0074680491339342e-15
