Electrode,Band,Hurst,DFA,Lyapunov,Sample Entropy,Correlation Dimension,Approximate Entropy,Permutation Entropy,Sample Entropy.1,SVD Entropy,Subject
C4,cD4,0.3669160659423528,0.3687266589269356,0.0055566961115054,1.96101672859458,-7.752600716733948e-17,1.920337368696674,2.576868375213216,1.96101672859458,1.5309433137512858,09
C4,cD5,0.3767331034647228,0.3638332640771693,0.0105314754939583,1.9472261118718848,2.4613929435510856e-15,1.7341507367943203,2.576513494857584,1.9472261118718848,1.5496967395648285,09
PO3,cA5,0.4401105294515564,0.6720350405129247,0.0028907878772835,1.7483333787131106,-5.012372288751561e-16,1.520756078201546,2.573674477512266,1.7483333787131106,1.4942611103676051,09
PO3,cD1,0.3615341332884827,0.3426192678912259,0.0044499223882497,1.855805672796124,9.019365978924204e-17,1.9782799844251475,2.5480297252145245,1.855805672796124,1.4692148118217505,09
PO3,cD2,0.4409692024264449,0.4125924582421245,0.0010204488580876,2.019806349078669,8.493376870691776e-16,2.1051277943356927,2.5689824766085643,2.019806349078669,1.5367665643289363,09
PO3,cD3,0.40869758879057,0.4182139738132299,0.0043550751426004,2.0423561099816365,-6.412007477302524e-16,2.0636024508742263,2.570254128180912,2.0423561099816365,1.5395350202025515,09
PO3,cD4,0.3375082297823267,0.2807293374160713,0.0113791452421177,1.76328507844147,5.642209311471872e-17,1.7825700021275823,2.564918646404615,1.76328507844147,1.461151183020181,09
PO3,cD5,0.2364400073945335,0.2108039581417216,0.0258251001546671,1.6223763018225603,-1.2073207698553597e-15,1.5651000616096988,2.548595234984644,1.6223763018225603,1.4957063738912046,09
P4,cA5,0.5897953578628253,0.7059122545571825,0.0338304480249167,1.9191379198025345,-5.34908145015338e-16,1.585583377464717,2.542257698479266,1.9191379198025345,1.519655528828233,09
P4,cD1,0.3735870290004276,0.3308705351817064,0.0014455679691194,1.90649521065781,-3.257177811696947e-16,2.024848275163009,2.551363544341504,1.90649521065781,1.4664885500231328,09
P4,cD2,0.4310483891675818,0.4189332655866003,0.0026089841669254,2.081680802423095,1.0738613456093497e-15,2.1567118389602467,2.570718359115004,2.081680802423095,1.5496405395518065,09
P4,cD3,0.4539739774034529,0.4292982915189525,0.0037278435446995,2.0821563929993103,-1.1179377741164626e-15,2.102357287060281,2.570108744686705,2.0821563929993103,1.5500415912557468,09
P4,cD4,0.3473532603998883,0.3348072212411593,0.0155999948690229,1.9212554332587952,2.0669366968079266e-15,1.8745517041080595,2.5687729882515016,1.9212554332587952,1.49394659404849,09
P4,cD5,0.2866447706887014,0.2753801611303285,0.0191132996108511,1.8120001646508328,3.9562645186799406e-16,1.6634460425084834,2.551062522395441,1.8120001646508328,1.5190960990716098,09
Fp1,cA5,0.4171979986467531,0.8273448966918606,0.0480365438775706,1.9393772280136905,-6.170726593173592e-16,1.5898727814461378,2.5803795741974254,1.9393772280136905,1.5107084356906657,10
Fp1,cA5,0.4274609975837059,0.7963070097873507,0.0671503150856104,1.9393772280136905,-6.170726593173592e-16,1.898838410951929,2.540436747984544,1.5497493709067618,1.460086917611755,10
Fp1,cA5,0.3991565802285367,0.7963070097873507,0.0290663960215808,1.9393772280136905,-6.170726593173592e-16,2.079796649240381,2.577362153622423,1.8748510972112409,1.5623692872975004,10
Fp1,cD1,0.3621620413611316,0.3557569716011275,0.0013218388412934,1.5497493709067622,0.0012317883811064,2.07542866889296,2.58359908436771,1.9960386778914057,1.5846590411310626,10
Fp1,cD1,0.3695511773203821,0.3557569716011275,0.0013218388412934,1.5497493709067622,0.0014129250590646,1.9625945058489345,2.582377622573206,2.045787560566093,1.5840227720403597,10
Fp1,cD1,0.3695511773203821,0.3557569716011275,0.0013218388412934,1.5497493709067622,0.0012317883811064,1.796500507284466,2.529531172472843,1.9585491464035272,1.489747335657411,10
Fp1,cD2,0.4690264577500156,0.4553405189214738,-0.0005951563517254,1.874851097211241,1.463464879449056e-15,1.5604852344467144,2.581493904608565,1.88237664081012,1.51964760870914,10
Fp1,cD2,0.4690264577500156,0.4553405189214738,-0.0005951563517254,1.874851097211241,1.463464879449056e-15,1.9217781017876945,2.5458396912337067,1.735449261261462,1.4607796560306638,10
Fp1,cD2,0.4690264577500156,0.4553405189214738,0.0020319071683014,1.874851097211241,1.463464879449056e-15,2.1094869942256445,2.5778452493084494,2.013133150404644,1.5723856852140412,10
Fp1,cD3,0.5040794585081175,0.5177044615785482,0.0034226070750845,1.9960386778914057,-4.5456597835547205e-17,2.0453548597844824,2.5738646235856395,2.01424973212402,1.573365620347286,10
Fp1,cD3,0.5085992059526451,0.5177044615785482,0.0034226070750845,1.9960386778914057,-4.5456597835547205e-17,2.014537119925058,2.5847278045899125,2.10794693970167,1.5748236773909736,10
Fp1,cD3,0.5040794585081175,0.5177044615785482,0.0012191656864048,1.9960386778914057,-4.5456597835547205e-17,1.7348082741356077,2.5131105315480107,1.8848682689887435,1.4440911256226707,10
Fp1,cD4,0.447306465607169,0.4879116284038674,0.0010754671963777,2.045787560566093,2.0954132809967072e-16,1.6176891139122604,2.5823975879885115,2.073295240831142,1.5563379568494655,10
Fp1,cD4,0.4611218834981526,0.4879116284038674,0.0033267454667524,2.045787560566093,2.0954132809967072e-16,1.7663739890705903,2.546702994632701,1.5037033657113985,1.4625423485064752,10
Fp1,cD4,0.447306465607169,0.4879116284038674,0.0010754671963777,2.045787560566093,2.0954132809967072e-16,1.9774292652359824,2.58352982715497,1.8164290028832424,1.582056453905582,10
Fp1,cD5,0.4203083263567826,0.4148948544459668,0.0108795332741909,1.9585491464035272,8.49491151338068e-16,1.9760544384543808,2.580424873474412,1.909902005641776,1.5837692025101813,10
Fp1,cD5,0.4065697092404941,0.4148948544459668,0.0149947051163562,1.9585491464035272,8.49491151338068e-16,1.9818316745813265,2.5823463572898384,2.069164811466774,1.58240984446395,10
Fp1,cD5,0.4203083263567826,0.4148948544459668,0.007312540574507,1.9585491464035272,8.49491151338068e-16,1.7136560257344715,2.50776323419384,1.820360877757103,1.4221848386237623,10
Fp2,cA5,0.5679969616901036,0.7942886563685545,0.0011033491654827,1.88237664081012,-3.114826638634552e-16,1.5785678449245264,2.583658239021476,2.0181442701292256,1.564739831453646,10
Fp2,cA5,0.5662086871410191,0.7942886563685545,0.0011033491654827,1.88237664081012,2.2794512379299696e-15,1.72736451573624,2.5498764192765737,1.4677753917680407,1.5081258323206257,10
Fp2,cA5,0.5491831982336699,0.7942886563685545,0.0037222428755324,1.88237664081012,-3.114826638634552e-16,1.968236466091993,2.5829027714261152,1.8152624486491544,1.5813201452411678,10
Fp2,cD1,0.3651015628087627,0.3232535455695006,0.0011237520160097,1.735449261261462,7.485647820826937e-18,1.9190598255635865,2.5781719125412192,1.856001687226697,1.5789223082135808,10
Fp2,cD1,0.3651015628087627,0.3232535455695006,0.0045681433244185,1.735449261261462,7.485647820826937e-18,1.9436719105221787,2.5795343954805032,2.006139269928472,1.5780243738191104,10
Fp2,cD1,0.3651015628087627,0.3232535455695006,0.0045681433244185,1.735449261261462,7.485647820826937e-18,1.722871810849079,2.5263040323966743,1.813442296657751,1.461723263279997,10
Fp2,cD2,0.4792411245842979,0.4868228068755663,0.0023948756131254,2.013133150404644,-1.244824906154598e-15,1.6348603614193742,2.5807760079024784,2.1361701084996256,1.5611097376200465,10
Fp2,cD2,0.4822556551495376,0.4868228068755663,-0.0001120654019445,2.013133150404644,-1.244824906154598e-15,1.793385164347046,2.544324038416578,1.5225307722350825,1.4511133523353752,10
Fp2,cD2,0.4823787601403083,0.4868228068755663,-0.0001120654019445,2.013133150404644,-1.244824906154598e-15,2.0381075923827847,2.582550202886304,1.8778133845973204,1.5822068242706084,10
Fp2,cD3,0.5038754487683328,0.4928765642599821,0.0004913156682797,2.01424973212402,3.4498470702637043e-15,2.055556519700892,2.58233705621116,2.0272397700945817,1.5842551993142076,10
Fp2,cD3,0.508490691857531,0.4928765642599821,0.0004913156682797,2.01424973212402,3.4498470702637043e-15,2.021274905764968,2.583176979801675,2.113830825417896,1.5744615761816858,10
Fp2,cD3,0.5043385461499281,0.4928765642599821,0.0030305689031431,2.01424973212402,3.4498470702637043e-15,1.732055544485645,2.519662290246158,1.8504945839256624,1.457801493108385,10
Fp2,cD4,0.4295192422200332,0.4326739696750627,-0.0008980433146163,2.10794693970167,1.934245144024032e-15,1.5757489475842554,2.5692871860737374,2.0600744502133623,1.5663765267797274,10
Fp2,cD4,0.4295192422200332,0.4326739696750627,-0.0008980433146163,2.10794693970167,1.934245144024032e-15,1.9574460331888952,2.546920070168359,1.7717260068750098,1.473080784260492,10
Fp2,cD4,0.4295192422200332,0.4326739696750627,-0.0008980433146163,2.10794693970167,3.623297135339599e-16,2.1668889391661184,2.579267503353832,2.066620838190073,1.5750353441524176,10
Fp2,cD5,0.3829231492571569,0.3375164649707655,0.0152816872496709,1.8848682689887435,2.154520965601093e-15,2.123895832799886,2.576131333024969,2.122144041217118,1.571257831026068,10
Fp2,cD5,0.3829231492571569,0.3375164649707655,0.030154620805485,1.8848682689887435,2.940681950079673e-16,1.9672124665328925,2.5813653332192645,2.030208992725542,1.5491319777913577,10
Fp2,cD5,0.3829231492571569,0.3375164649707655,0.0196483842619176,1.8848682689887435,2.154520965601093e-15,1.622741055915271,2.5024433658996736,1.6754220234365833,1.3616191329099876,10
F3,cA5,0.4463453279903217,0.6673840492690457,0.0055534102699973,2.073295240831142,-6.357532268725732e-16,1.5463400367086786,2.5714220538003723,1.960194065673868,1.5602566707404195,10
F3,cA5,0.4682542782846718,0.6673840492690457,0.0082869596414638,2.073295240831142,-6.357532268725732e-16,1.8311514860845184,2.543138960638633,1.5727897508214117,1.4537472130644742,10
F3,cA5,0.4463453279903217,0.6673840492690457,0.0082869596414638,2.073295240831142,-6.357532268725732e-16,2.095377182766025,2.581799111807212,1.9525538491528367,1.5804011993424736,10
F3,cD1,0.3727718601615604,0.3576569955636018,0.0045773072676224,1.5037033657113985,0.0003725272056482,2.1032473955705564,2.579621598046538,2.094071371958663,1.5826200259303431,10
F3,cD1,0.3727718601615604,0.3576569955636018,0.0109792430110954,1.5037033657113985,0.0003725272056482,2.0003222946879564,2.583523355473721,2.1013812302593187,1.565893091586609,10
F3,cD1,0.3727718601615604,0.3576569955636018,0.0011823596376357,1.5037033657113985,0.0003173427118996,1.5665684678459408,2.4832072130630864,1.566024051574291,1.3261315376106448,10
F3,cD2,0.4876084961497728,0.5085406921286485,0.0011765913529828,1.8164290028832424,9.699865157195246e-17,,,,,10
F3,cD2,0.4966637693673479,0.5085406921286485,0.0011765913529828,1.8164290028832424,9.699865157195246e-17,,,,,10
F3,cD2,0.4966637693673479,0.5085406921286485,0.0011765913529828,1.8164290028832424,9.699865157195246e-17,,,,,10
F3,cD3,0.5387447837511572,0.5669384086861026,0.0003530906908436,1.909902005641775,-1.3385397042426717e-15,,,,,10
F3,cD3,0.5406450267501489,0.5669384086861026,0.0003530906908436,1.909902005641775,-1.3385397042426717e-15,,,,,10
F3,cD3,0.5415399215075019,0.5669384086861026,0.0003530906908436,1.909902005641775,-1.3385397042426717e-15,,,,,10
F3,cD4,0.4525937718379266,0.4903194886305252,0.0036443016745827,2.069164811466774,1.9631001748905884e-15,,,,,10
F3,cD4,0.4519643087590101,0.4903194886305252,0.001227101412686,2.069164811466774,1.9631001748905884e-15,,,,,10
F3,cD4,0.4416184489690637,0.4903194886305252,0.0036443016745827,2.069164811466774,-1.4354865000497142e-15,,,,,10
F3,cD5,0.4101408521158508,0.3468600396993021,0.0207545364296047,1.820360877757103,8.877735161860884e-16,,,,,10
F3,cD5,0.4101408521158508,0.3468600396993021,0.1003850356682199,1.820360877757103,8.877735161860884e-16,,,,,10
F3,cD5,0.4101408521158508,0.3468600396993021,0.0255284697144897,1.820360877757103,8.877735161860884e-16,,,,,10
C3,cA5,0.3687262058334919,0.4850973964418064,0.0201928746569285,2.0181442701292256,-4.065416312395876e-16,,,,,10
C3,cA5,0.374184408449984,0.638297449847136,0.0192382915510122,2.0181442701292256,-4.065416312395876e-16,,,,,10
C3,cA5,0.374184408449984,0.6072258637339345,0.0192382915510122,2.0181442701292256,-4.065416312395876e-16,,,,,10
C3,cD1,0.3859843054571598,0.3668669658860415,0.005194481936368,1.4677753917680407,2.363380970129747e-15,,,,,10
C3,cD1,0.3859843054571598,0.3668669658860415,0.0101453414428055,1.4677753917680407,2.363380970129747e-15,,,,,10
C3,cD1,0.3912773752493904,0.3668669658860415,0.005194481936368,1.4677753917680407,2.363380970129747e-15,,,,,10
C3,cD2,0.4698504148926897,0.5094662261540892,0.0010060686053651,1.8152624486491544,5.852658672857085e-15,,,,,10
C3,cD2,0.4698504148926897,0.5094662261540892,0.0034120819785379,1.8152624486491544,5.852658672857085e-15,,,,,10
C3,cD2,0.4770282773273146,0.5094662261540892,0.0010060686053651,1.8152624486491544,5.852658672857085e-15,,,,,10
C3,cD3,0.479247282078656,0.5214512945020232,0.0003512006817444,1.856001687226697,3.1549390609480654e-15,,,,,10
C3,cD3,0.479247282078656,0.5214512945020232,0.0003512006817444,1.856001687226697,3.1549390609480654e-15,,,,,10
C3,cD3,0.479247282078656,0.5214512945020232,0.0003512006817444,1.856001687226697,3.1549390609480654e-15,,,,,10
C3,cD4,0.4552372852336065,0.4400321445840647,0.0143386769060739,2.006139269928472,1.1384664204789598e-16,,,,,10
C3,cD4,0.4552372852336065,0.4400321445840647,0.0088143515420131,2.006139269928472,1.1384664204789598e-16,,,,,10
C3,cD4,0.4552372852336065,0.4400321445840647,0.0054316087202587,2.006139269928472,1.1384664204789598e-16,,,,,10
C3,cD5,0.4022337235564769,0.3575338341491956,0.0183545730926181,1.813442296657751,-2.7753770146405113e-16,,,,,10
C3,cD5,0.4271183449546115,0.3575338341491956,0.0276289619765916,1.813442296657751,9.13684795694781e-16,,,,,10
C3,cD5,0.4173921774992854,0.3575338341491956,0.0225902326814421,1.813442296657751,9.13684795694781e-16,,,,,10
C4,cA5,0.4168241143059956,0.6314499355273816,0.0140048512872661,2.1361701084996256,-2.4652596150033325e-16,,,,,10
C4,cA5,0.4168241143059956,0.6314499355273816,0.0098212282140777,2.1361701084996256,-2.4652596150033325e-16,,,,,10
C4,cD1,0.3649978729485134,0.3153369368061554,0.0008036179976032,1.5225307722350825,-4.3225362557896175e-15,,,,,10
C4,cD1,0.3649978729485134,0.3153369368061554,0.0042642159895457,1.5225307722350825,-4.3225362557896175e-15,,,,,10
C4,cD2,0.4699989178353956,0.4899338103099284,0.0002666704582441,1.8778133845973208,2.575258839641025e-15,,,,,10
C4,cD2,0.4699989178353956,0.4899338103099284,0.0026148015802557,1.8778133845973208,2.575258839641025e-15,,,,,10
C4,cD3,0.5094512628492631,0.5381681722908638,0.0033806020563297,2.027239770094581,9.096953181371651e-16,,,,,10
C4,cD3,0.5015920951790489,0.5381681722908638,0.0011788339325874,2.027239770094581,9.096953181371651e-16,,,,,10
C4,cD4,0.4261780836955893,0.4506085935993944,0.0039237195795234,2.113830825417896,5.9311905054106395e-18,,,,,10
C4,cD4,0.4261780836955893,0.4506085935993944,0.0039237195795234,2.113830825417896,5.9311905054106395e-18,,,,,10
C4,cD5,0.3668727798378647,0.3585771732086075,0.0220072463318542,1.8504945839256624,6.701195569701974e-16,,,,,10
C4,cD5,0.3668727798378647,0.3585771732086075,0.0220072463318542,1.8504945839256624,6.701195569701974e-16,,,,,10
PO3,cA5,0.5016710123044366,0.6071480875068599,0.0828983827070756,2.0600744502133623,-3.0504613986641873e-16,,,,,10
PO3,cD1,0.3530451932157425,0.3324071510719506,0.0102183401823361,1.7717260068750098,9.570271501143762e-05,,,,,10
PO3,cD2,0.4697115327918115,0.4780171090053159,-0.0004034157955286,2.066620838190073,2.833155041599553e-16,,,,,10
PO3,cD3,0.4455285009203792,0.459530272374031,0.0036196448586203,2.1221440412171177,-8.666338107902334e-16,,,,,10
PO3,cD4,0.3731434704990227,0.3747255852285722,0.0145142877742064,2.030208992725542,1.3125227939604902e-16,,,,,10
PO3,cD5,0.2683500843289175,0.2469430062931994,0.0479148976943075,1.6754220234365833,5.147738540640607e-16,,,,,10
P4,cA5,0.5425278557647745,0.6170245653624493,0.0152481571658631,1.960194065673868,-6.139362854633089e-16,,,,,10
P4,cD1,0.3433346277135856,0.3195975792703522,-0.0001463629982688,1.5727897508214117,-4.329764131827619e-15,,,,,10
P4,cD2,0.4680328558692966,0.5054371949860033,-0.0002156517722391,1.9525538491528367,1.027187876325905e-15,,,,,10
P4,cD3,0.4657370982126863,0.5163345949699503,-0.0004568851355358,2.094071371958663,7.417751728572501e-16,,,,,10
P4,cD4,0.4062435659955227,0.4049950082898945,0.0086486516794679,2.1013812302593187,3.050984428705154e-16,,,,,10
P4,cD5,0.3087634495816579,0.2502381686568953,0.0353644507271902,1.566024051574291,7.211942827568655e-16,,,,,10
Fp1,cA5,0.4524135782061181,0.7541560365366149,0.0194454245514925,1.1251710185045438,-1.9719258427959574e-15,1.1852354078660905,2.5798735995337814,1.1251710185045438,1.488863103930475,11
Fp1,cD1,0.3406570883060699,0.3017440659770951,0.0099851034737971,1.6625983032163691,0.0003550739655283,1.884064598284628,2.5443364751601707,1.662598303216369,1.434093446014851,11
Fp1,cD2,0.4581206542078498,0.4343756399061669,0.0005930062496298,1.9222520169585624,-5.1625544077178674e-15,2.0946639732278207,2.575368367884336,1.9222520169585624,1.557504436276131,11
Fp1,cD3,0.5080868795020933,0.4836270792420637,0.0001223361853397,1.9869908658751303,3.6798395022906726e-15,2.0545612544486147,2.5804997036173245,1.9869908658751303,1.5784319709810255,11
Fp1,cD4,0.4221457890202282,0.4453189183475028,0.0014904802495781,2.0715671152966744,1.562691426259167e-16,1.9938813712771628,2.579941199347973,2.0715671152966744,1.5709734631304484,11
Fp1,cD5,0.4097540825987994,0.3816640418091147,0.0153523591848524,1.8673032326284404,9.293958031185346e-16,1.7205259760450922,2.5774342436577458,1.8673032326284404,1.529988905897887,11
Fp2,cA5,0.4679451239478838,0.7265473728800872,0.0267834799630301,1.2148344426485438,5.84545975034529e-16,1.2471051102742798,2.576106155437852,1.2148344426485438,1.503008265097609,11
Fp2,cD1,0.3531762265661324,0.3150702828016215,0.0042474139820443,1.7628913887773767,-4.616335301234475e-15,1.954709434708536,2.5466634598650426,1.7628913887773767,1.4521276124495468,11
Fp2,cD2,0.4885762014069871,0.4577684444217768,0.0007345257383404,2.042101813060941,-1.251015226037714e-15,2.154336442824228,2.5786277513629567,2.042101813060941,1.5692053455297943,11
Fp2,cD3,0.4702640738036699,0.4982740292487926,-5.8624961159911535e-05,2.095825506890028,1.1224206249230049e-15,2.1100597521197004,2.5750080440497256,2.095825506890028,1.573005053103806,11
Fp2,cD4,0.3750951386257779,0.3877790845989023,-0.0014562491214636,2.0772484457838227,-1.618711067883993e-17,1.977469988199612,2.581904218165909,2.0772484457838227,1.555657551989595,11
Fp2,cD5,0.3769879573991359,0.3524467892873471,0.0225407562431115,1.912019100753841,-5.307951131251866e-16,1.7380818940226035,2.578597670361342,1.912019100753841,1.5226455116972906,11
F3,cA5,0.4901935663951202,0.6907287599660452,0.0047530260953035,1.8688940289496987,-4.935319715348644e-16,1.563147431443248,2.565324563097229,1.8688940289496987,1.500858231562845,11
F3,cD1,0.3308872269316751,0.2884240634015551,0.0050322185863147,1.4793796052398476,0.010665540294283,1.823373944759112,2.530514461049388,1.4793796052398476,1.411439770386668,11
F3,cD2,0.4819182473794349,0.4623620461731387,1.2750336618225403e-05,1.8984599677094005,-4.986638983308422e-15,2.143059083317219,2.578785768789356,1.8984599677094007,1.5709015400618376,11
F3,cD3,0.5086869177856868,0.5233493900204926,-0.0002096407341238,2.0812024052496017,-1.6030192791292949e-15,2.1277279253592933,2.583794411979376,2.0812024052496017,1.5838800734837035,11
F3,cD4,0.4439221727365688,0.4610739434457029,0.0001614830710667,2.1452639205919737,1.3045067216280311e-16,2.0401284217954627,2.584472705578196,2.1452639205919737,1.58345630869433,11
F3,cD5,0.4745533799766842,0.447309162533393,0.0087947011827592,2.0795191302278053,1.2125849217719165e-15,1.832589364088068,2.5743936359496984,2.0795191302278053,1.5542505418425507,11
C3,cA5,0.4392787002579474,0.6255181344332675,0.0079334273746269,2.067189561715965,-3.2352020078395793e-16,1.6210712266099003,2.5807528480302944,2.067189561715965,1.5602682531862435,11
C3,cD1,0.3108766127748135,0.2742883466859672,0.0060750007629394,1.5327920047245809,0.0098559834337595,1.8503503417879736,2.5313338106597514,1.5327920047245809,1.4092837671942555,11
C3,cD2,0.4468551083546942,0.4688539434100421,-0.0001099615386043,1.9193728245650608,-2.0102879373902885e-15,2.158047145030664,2.5793265447465767,1.919372824565061,1.5722646958818234,11
C3,cD3,0.528250179188946,0.5297343633226614,-0.0006838191639293,2.071208187221555,1.4286454463367669e-15,2.1251946110444973,2.5838153870753024,2.071208187221555,1.584307118131575,11
C3,cD4,0.4342053722366282,0.4621847467502971,0.0040343197909266,2.090847947668737,2.826137310131395e-16,2.011133527138866,2.5841750016841987,2.090847947668737,1.5772660947899952,11
C3,cD5,0.4300337260599037,0.4109670205118972,0.0039346001364968,1.9492597731965788,8.58794599023716e-16,1.7354200636248889,2.583625308473992,1.9492597731965788,1.5489849856480855,11
C4,cA5,0.5659746379574938,0.6695345810378771,0.0170487257150503,2.032762606696178,-4.2721967068204414e-16,1.6190459418269647,2.561964677416024,2.032762606696178,1.528842632143987,11
C4,cD1,0.3464188637856203,0.31500671059171,0.0047908869656651,1.769801270758277,3.749507264002315e-15,1.955929397509152,2.537914384157286,1.769801270758277,1.4371084981074422,11
C4,cD2,0.457094929552035,0.4608949437971785,0.0023351669311523,2.0893009054596936,1.9819274911001303e-15,2.196524535553295,2.5781135843795338,2.0893009054596936,1.571924475721012,11
C4,cD3,0.5036985787361203,0.4807675753395135,0.000227315498121,2.1329828163575217,-1.0626027351543545e-15,2.1407169125691565,2.5772554128053464,2.1329828163575217,1.5712614166606629,11
C4,cD4,0.4038368381241979,0.41097762129768,0.0082954560126463,2.0809664073507923,5.208232816378883e-17,1.9989522292849389,2.582914008698107,2.0809664073507923,1.5623783623638443,11
C4,cD5,0.4356277068542578,0.4410159870145292,0.0023695165460757,2.056365476788255,-4.875208196542412e-16,1.813748123574672,2.582636185556144,2.056365476788255,1.5672182627766156,11
PO3,cA5,0.4015132954396637,0.587150840933015,0.0147628626980631,2.0064222581598568,-4.4162579738962757e-16,1.6087087069407513,2.5705017556595933,2.0064222581598568,1.5455816931326214,11
PO3,cD1,0.3439269033788737,0.304915654561349,0.0117172749206184,1.7777236846259818,-1.4077282115010258e-15,1.95401286089414,2.541873659944925,1.777723684625982,1.4398065342150848,11
PO3,cD2,0.4579840614482202,0.4747683486521739,-0.0002857092655071,2.106001263267289,1.7291478052281306e-15,2.1975859307744585,2.5778638415326784,2.106001263267289,1.5710030434725315,11
PO3,cD3,0.4812478203333929,0.4810031702274446,0.0023720654574306,2.151361731517324,-1.602445074576819e-15,2.157020450293272,2.576572557380244,2.151361731517324,1.5725752054802022,11
PO3,cD4,0.4152899365261743,0.4159964318135185,0.0007616129788484,2.05634655907092,-3.1464610128404286e-16,1.9813962254135733,2.5732980460519057,2.05634655907092,1.5505877161605437,11
PO3,cD5,0.3771175301762207,0.3383565087356836,0.003743249719793,1.8487839478209085,8.79993210157861e-16,1.6997591764799838,2.580316318666266,1.8487839478209085,1.5078246900052596,11
P4,cA5,0.5323480503620641,0.6346185093137828,0.0089919151009557,2.079441541679836,-5.342649926588639e-16,1.6705100805925763,2.5791895247322016,2.079441541679836,1.55450577402353,11
P4,cD1,0.3442220554119493,0.3016839057137165,0.0105210299167201,1.8289248957166933,4.161502818069908e-17,1.9795288000539983,2.5412262088244333,1.8289248957166933,1.4457855409435934,11
P4,cD2,0.4614173587988137,0.4539975282479748,0.0020678606900304,2.123903476824964,-1.7332421530829482e-15,2.1999007224032656,2.578939272060088,2.123903476824964,1.568999818855065,11
P4,cD3,0.4790572711825872,0.469876500358414,0.0007994507298323,2.151017262398492,6.817707262173321e-16,2.146989067108084,2.5771786223377893,2.151017262398492,1.5720896688139068,11
P4,cD4,0.4123875728231787,0.4271561304443957,0.0007939656575519,2.043508984702906,-2.5223689295907124e-17,1.9692993757683324,2.574955990643944,2.043508984702906,1.5468765976549967,11
P4,cD5,0.4141369174702416,0.399220014871797,0.0231178190324694,1.9334884863364104,9.173787940463894e-16,1.7500732447390428,2.575858113567356,1.9334884863364104,1.5298041980311798,11
Fp1,cA5,0.5022234198123523,0.5809398143715669,0.0043399984186347,1.7189471137530876,-1.841766138979343e-16,1.5408704439206833,2.584181803883537,1.7189471137530876,1.554839903723868,12
Fp1,cD1,0.3399088235415705,0.3092767768659799,0.0113534927368158,1.7552254227405215,3.8860007391073206e-15,1.89066322198664,2.546570058381713,1.7552254227405215,1.4743327397336978,12
Fp1,cD2,0.4614464255798129,0.4240875159067286,0.0036023573441938,1.922153613144651,-4.9708537021248355e-15,2.044735374606698,2.564979734146416,1.922153613144651,1.5243618900911562,12
Fp1,cD3,0.4772512300213688,0.4909262514240425,0.0008069992065428,1.9242585190669488,6.294768851704476e-16,1.9967110998145463,2.5832551276825395,1.9242585190669488,1.5812514269975542,12
Fp1,cD4,0.4326399997954145,0.4081822902804981,0.003305573896928,2.0050845687477734,1.3770099249775285e-17,1.952345678210249,2.579433625681573,2.0050845687477734,1.5469774097446485,12
Fp1,cD5,0.3455834847511951,0.2913605365442622,0.0193939051785315,1.74320733287617,4.239380195728488e-16,1.653778954404994,2.527572871589502,1.74320733287617,1.4090389199426092,12
Fp2,cA5,0.4158096992992995,0.5787101075839667,-0.0027683662645747,1.6742604841345812,2.044994887881553e-15,1.510743274928941,2.5842883004643564,1.6742604841345812,1.5516407554539349,12
Fp2,cD1,0.313119627719182,0.302352908146058,0.0063011082735927,1.708621812215476,-4.334654988158332e-15,1.856060318859701,2.5425191417454096,1.7086218122154757,1.4617755120979357,12
Fp2,cD2,0.4263346837792314,0.4207277439604904,0.0035483186895197,1.9608797384382204,-4.1178959423737484e-16,2.0780622270679547,2.5682291709704854,1.96087973843822,1.538539035766196,12
Fp2,cD3,0.4662090632626903,0.4851113754339597,-0.001113643068256,2.0321003117715613,-1.3210685073090265e-15,2.066854501338365,2.5823940476024574,2.0321003117715617,1.5782398887187428,12
Fp2,cD4,0.4845190102209852,0.4589119689004288,0.0084734329810514,1.972124857082049,2.1497675275879322e-15,1.9399674406228,2.580847156910974,1.972124857082049,1.5539930258624872,12
Fp2,cD5,0.3619654221565467,0.2925573629992698,0.0140000656768161,1.779962519317027,7.877955132140433e-16,1.6809395664517393,2.529033859798274,1.779962519317027,1.4167207788714256,12
F3,cA5,0.3867656534399736,0.5080241842036961,0.0123549712883249,2.0275675833835867,-3.166689033716081e-16,1.5859298921471394,2.5835227209750427,2.0275675833835867,1.5800519364677792,12
F3,cD1,0.3582881109471069,0.3243058997043473,0.0014124436811965,1.6930010425617443,3.571856021214495e-15,1.8586497763163496,2.544707256341354,1.6930010425617443,1.4545538448657904,12
F3,cD2,0.4367397064990029,0.4611449248022466,0.0005775625055484,1.931736651941152,2.796109155135914e-16,2.046578009816985,2.5697085718777144,1.9317366519411523,1.547592802074103,12
F3,cD3,0.4932595031457042,0.4732903624375715,-0.0004483425255978,1.977888637611363,-1.2191834653946626e-15,2.0312799159775823,2.5820644371847696,1.977888637611363,1.580338830940243,12
F3,cD4,0.3888025975155869,0.3484511915955112,0.0105711630174333,1.984578526624426,2.0865495058157887e-16,1.916685035140759,2.57329382412288,1.984578526624426,1.519017291623017,12
F3,cD5,0.426120600283783,0.3507447189339046,0.0256990768097257,1.7822864628373416,-1.2599250361371409e-15,1.697013166347645,2.5154054342409373,1.7822864628373416,1.4218158669465613,12
