Electrode,Band,Hurst,DFA,Lyapunov,Sample Entropy,Correlation Dimension
Fp1,cA5,0.499840292715667,0.9228200416251992,0.0333452353378357,0.8033798080168896,0.0030440160484586
Fp1,cD1,0.3206597263279429,0.3006078808350429,0.0023489171808413,1.7333821445945354,2.706518253176504e-15
Fp1,cD2,0.464642189108484,0.4594055026548027,0.000998005722508,2.0349233707985896,-7.209313834005277e-16
Fp1,cD3,0.4908461625229414,0.5192008979525501,0.0003622690836585,2.091798681043288,-7.094817303904531e-16
Fp1,cD4,0.4385661439647362,0.4704154385087523,0.0032808910716663,2.124497896988479,-4.433291097324285e-17
Fp1,cD5,0.4563533045401752,0.5136755191242549,0.0038284735246136,1.8517470976317572,7.294829552028372e-16
Fp2,cA5,0.5752305700229418,0.8985796924034904,0.0482110025912902,1.0499479977444857,-1.6578249697913925e-15
Fp2,cD1,0.2975327717749407,0.2616499518301401,0.0057857773520727,1.7188479585637055,3.330874422085116e-15
Fp2,cD2,0.4504742480382971,0.4479704217417309,1.591191147268491e-05,2.063119392369695,-2.566401540352519e-16
Fp2,cD3,0.4904232964268382,0.5153342949286189,-0.0003318497628879,2.119477465206966,7.514972641399388e-16
Fp2,cD4,0.462696526566148,0.4704377549908106,0.0013531887170037,2.1638530723736644,6.410067653174923e-17
Fp2,cD5,0.474977638679705,0.5565509082164708,0.0017040310483987,1.9907147048198195,1.0645334451827745e-15
F3,cA5,0.4153009714783249,0.6801550875449286,0.028924401251824,1.8577439198602972,-4.820849066314766e-16
F3,cD1,0.3371991054253148,0.3085272970503202,0.0114331299241452,1.692359056897861,2.9958445772492998e-15
F3,cD2,0.482158675392434,0.4815351409726873,0.0039281927661972,2.022176512921567,1.3669487365714214e-16
F3,cD3,0.517149421829049,0.5016010546992161,-0.0008625319509796,2.114958050559758,8.592806130978553e-16
F3,cD4,0.4308977795911484,0.4195573708053281,0.000742600180886,2.062759178624518,2.0135723532365172e-16
F3,cD5,0.4491524912092758,0.5100328006583655,0.0046771222894841,2.050295054879659,9.309275316043192e-16
F4,cA5,0.4844402323937238,0.6835008451495201,0.0006094325672495,1.979263417528993,-5.346201525293962e-16
F4,cD1,0.3456925434769449,0.3040089915081678,0.0054913434115323,1.7846406082204411,3.173587202601745e-15
F4,cD2,0.4589538124572124,0.4668158476379522,0.0002933559995705,2.065767461354394,-4.826068269081225e-16
F4,cD3,0.49370251588296,0.4713604960059407,0.0030339067632499,2.127382681410313,6.418075520361305e-16
F4,cD4,0.3867224325547782,0.4183007776572703,0.0005892146717418,2.119762822925265,-2.064357998285742e-16
F4,cD5,0.4652729615875771,0.5244768352982662,0.0006933270078714,2.118701407312453,4.703357268449231e-16
C3,cA5,0.5309123492660894,0.654401230534585,0.0083527998490769,1.9110524507824629,-5.572697603299068e-16
C3,cD1,0.2861077679941901,0.2453457539811194,0.0020366321910509,1.555878291941038,-2.4369111543768736e-16
C3,cD2,0.4893102879308187,0.4699540548871763,-0.0003314914125385,2.00188206023371,-9.812915523004384e-16
C3,cD3,0.51047196077839,0.5149485832900608,0.0020262891596013,2.122744298303352,8.051559019368517e-16
C3,cD4,0.4314728074863997,0.4546131541715154,0.0007993929313887,2.027844900662906,1.2062274328110833e-15
C3,cD5,0.5449129425419749,0.5654065603931103,0.00473274751143,2.083022238990955,9.78497992587463e-16
PO3,cA5,0.6230199711429532,0.6760050595569215,0.0325957606820497,1.879653848482563,-3.291971580084902e-16
PO3,cD1,0.3441097308322096,0.3075426017481283,0.001104892383922,1.731550426537832,1.2447317902548601e-15
PO3,cD2,0.4735241681573928,0.4426100857719035,0.0002859115600582,2.0106272213756937,-2.2214207776535444e-16
PO3,cD3,0.5203532601291966,0.5033698206678868,0.0003540212457829,2.1150245789724216,8.305696750145687e-16
PO3,cD4,0.4125098612899136,0.4057723263085109,0.001340744712136,2.027971837668683,-5.602345033597738e-17
PO3,cD5,0.4864264548543502,0.5533275406882825,-0.0001253012454873,2.0574095655595386,1.7451245393591917e-15
P4,cA5,0.576329736103083,0.659344840996672,0.0068587389859285,1.932594373079541,-3.226977321657212e-16
P4,cD1,0.3416146197185856,0.325105826191708,0.0052597653734811,1.561584018859521,1.6279096064548932e-05
P4,cD2,0.4690242091132245,0.4851855905533574,0.0005213072805686,1.9577483400878908,-1.106506167749501e-17
P4,cD3,0.4812477011548187,0.4966013585053001,0.0034855582497336,2.0960355328371825,4.188673608509905e-15
P4,cD4,0.4220404991450932,0.400226404511449,0.0002502268010919,2.025672572770372,-2.796258627041549e-17
P4,cD5,0.4856158564888578,0.5208623191029708,0.0007408142089843,2.038753628052901,9.748739269900301e-16
