Electrode,Band,Hurst,DFA,Lyapunov,Sample Entropy,Correlation Dimension
Fp2,cA5,0.6153007285528799,0.7430931095257315,0.0039564571025209,1.63665796355765,-2.8874836391784195e-16
Fp2,cD1,0.3419893331184997,0.3122742877895804,0.0105079000241291,1.6657845083025973,-4.310536180179775e-15
Fp2,cD2,0.431646146424314,0.4566353485149301,0.0001090887821077,2.003080455588305,4.158873828413513e-16
Fp2,cD3,0.4907106750696005,0.4792235348365994,0.0024730855768375,2.068194269526024,9.079577849104569e-16
Fp2,cD4,0.4224863361934604,0.4423168797342146,-0.0002395051898377,2.033394062014165,-2.3272828281229687e-16
Fp2,cD5,0.4325409366891031,0.4622642616529471,-0.0001874576915396,2.096742063205453,8.043983003339955e-16
F3,cA5,0.4748682753642473,0.6350160009103573,0.0029158158735795,2.0577120866250103,-3.1277249311322433e-16
F3,cD1,0.3748112080458617,0.3178506547328308,0.0054573145779696,1.739754244615047,1.2387819258651337e-15
F3,cD2,0.4387581217531417,0.4748199233117424,0.0036223845048385,2.009237257077012,3.524746164195612e-17
F3,cD3,0.4761155152234536,0.4824419803759858,0.0005496516372212,2.1046050688623046,1.0372060440760937e-15
F3,cD4,0.4410199691820897,0.4327520778901988,0.003196742317893,2.010640482266614,3.435410356517497e-16
F3,cD5,0.5368804865509237,0.4806275383433053,0.0050531300631437,2.0710085490711325,7.648529865371391e-16
F4,cA5,0.5760367881478031,0.6669834857586385,0.0011053432117808,1.9723025038186184,-5.539058731603771e-16
F4,cD1,0.346447432339935,0.3248762962509541,0.0046637101606888,1.757522631573069,0.0001467121906342
F4,cD2,0.4316696220027838,0.4644922792151665,-0.000455156962077,1.8916650186776776,-1.6632875498299175e-16
F4,cD3,0.477741724803694,0.487168400426886,0.0010690978079127,1.9872166633101649,1.0726306378239433e-15
F4,cD4,0.4267644834959411,0.4260707886360695,0.0003591075088038,1.9682538757799997,8.827394807188934e-17
F4,cD5,0.4307814188613443,0.4626705370681508,0.0040422266179864,2.0417252518696083,1.1093176180823482e-15
C3,cA5,0.432733421445603,0.5638133792122283,0.017782297239199,2.053594625786963,-4.3268868417035684e-16
C3,cD1,0.3496917148231899,0.3081288719355231,0.0102322397626768,1.8053253871461208,4.648252588351898e-15
C3,cD2,0.4433952016743938,0.4466032563944611,0.0002302805582684,2.0476604983397504,8.122564816918025e-17
C3,cD3,0.4533779891808037,0.4790040429774068,0.0024183966896754,2.100559860231778,8.064301294781339e-16
C3,cD4,0.4087482370883125,0.4065424974479725,0.0026976845481174,2.013292889425678,-1.0654650650818365e-15
C3,cD5,0.5032965061109638,0.5032360666316347,0.0021481167186387,2.04855429352621,7.702266591584198e-16
C4,cA5,0.3994879164812488,0.6252063355628598,0.003576391393488,2.0437365809736083,-5.143157713449443e-16
C4,cD1,0.4017283245247028,0.3435354648057432,0.0014362046212861,1.8490377971339156,1.531550952822028e-15
C4,cD2,0.45299462187177,0.4526537802958538,0.0021050279790702,2.039786320352747,-9.029516501110049e-16
C4,cD3,0.4271438198783311,0.4315301773687758,-0.0003435655073687,2.0833217980726824,-5.47773224580249e-16
C4,cD4,0.4279798299508371,0.4037680026655952,0.0015633611968065,1.9707583126929296,5.660390081679542e-17
C4,cD5,0.4223610002038458,0.4582443634269176,0.0100536079673505,1.9938301012853703,9.390639396401554e-16
PO3,cA5,0.4342259371827877,0.6584358832379967,-0.0001146056435327,1.8755813957208745,-5.465213885208626e-16
PO3,cD1,0.3313287887360805,0.3156598764600637,0.0055168238553128,1.8004626347661676,1.4751411476797285e-15
PO3,cD2,0.4441855920664065,0.4574061532385838,0.0010780334472655,2.083163231709189,1.792491741379381e-15
PO3,cD3,0.4371644083885041,0.455756851301612,0.0006303556037667,2.105225803072724,-7.71733448474993e-16
PO3,cD4,0.3954753825121817,0.3794620176629075,0.0106794817464341,1.9188221121142923,-2.85770054580269e-16
PO3,cD5,0.4358467246088419,0.5155636314004074,0.0022953640330919,2.0445704032887035,1.0929851698392157e-15
P4,cA5,0.4687844123937293,0.6401274931920099,0.0042764230207961,1.6673083234561386,-4.265692211606891e-16
P4,cD1,0.3301638614630281,0.3070582777618203,0.0117812330072573,1.7935827268749622,-1.2972899094754858e-15
P4,cD2,0.4408286057539948,0.443120529140357,0.0005023436112834,2.0658696612654235,-1.7050258945223757e-15
P4,cD3,0.4728233321857077,0.487304605702568,0.0001214981079099,2.1543037095363013,8.595751396930652e-16
P4,cD4,0.4258289821108395,0.4030185267816893,0.0030801426280626,1.988590805008554,3.3956143962231525e-17
P4,cD5,0.4736058940684289,0.506546175321117,0.0017175790035359,2.0848648752498264,6.032778938413319e-16
